"","DATE","BOROUGH","Fri","Mon","Sat","Sun","Thu","Tue","Wed","YEAR","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","DAY","COLLISION_DATE","TEMP","DEWP","SLP","VISIB","WDSP","MXPSD","GUST","MAX","MIN","PRCP","SNDP","FOG","CYC_KILL","CYC_INJD","MOTO_KILL","MOTO_INJD","PEDS_KILL","PEDS_INJD","PERS_KILL","PERS_INJD","NUM_COLS"
"4491","24-03-2014","MANHATTAN",0,0,0,1,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,24,"24-03-2014",27.4,8,1017.9,10,13.4,24.1,31.1,36,21.9,0,999.9,0,0,2,0,7,0,7,0,16,97
"4492","24-03-2014","BROOKLYN",0,0,0,1,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,24,"24-03-2014",27.4,8,1017.9,10,13.4,24.1,31.1,36,21.9,0,999.9,0,0,1,0,34,0,11,0,46,142
"4493","24-03-2014","QUEENS",0,0,0,1,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,24,"24-03-2014",27.4,8,1017.9,10,13.4,24.1,31.1,36,21.9,0,999.9,0,0,0,0,24,0,1,0,25,139
"4494","24-03-2014","BRONX",0,0,0,1,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,24,"24-03-2014",27.4,8,1017.9,10,13.4,24.1,31.1,36,21.9,0,999.9,0,0,0,0,11,1,2,1,13,48
"4495","24-03-2014","STATEN ISLAND",0,0,0,1,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,24,"24-03-2014",27.4,8,1017.9,10,13.4,24.1,31.1,36,21.9,0,999.9,0,0,0,0,5,0,0,0,5,18
"4496","11-04-2014","MANHATTAN",0,0,0,0,1,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,11,"11-04-2014",48,40.6,1017.8,8.8,13.4,18.1,21,53.1,44.1,0,999.9,0,0,8,0,15,0,11,0,34,155
"4497","11-04-2014","BROOKLYN",0,0,0,0,1,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,11,"11-04-2014",48,40.6,1017.8,8.8,13.4,18.1,21,53.1,44.1,0,999.9,0,0,0,0,24,0,8,0,32,146
"4498","11-04-2014","BRONX",0,0,0,0,1,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,11,"11-04-2014",48,40.6,1017.8,8.8,13.4,18.1,21,53.1,44.1,0,999.9,0,0,2,0,14,0,2,0,18,73
"4499","11-04-2014","QUEENS",0,0,0,0,1,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,11,"11-04-2014",48,40.6,1017.8,8.8,13.4,18.1,21,53.1,44.1,0,999.9,0,0,1,0,23,0,4,0,28,128
"4500","11-04-2014","STATEN ISLAND",0,0,0,0,1,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,11,"11-04-2014",48,40.6,1017.8,8.8,13.4,18.1,21,53.1,44.1,0,999.9,0,0,0,0,8,0,0,0,8,21
"4501","27-06-2014","QUEENS",0,0,0,0,1,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,0,27,"27-06-2014",63.9,53.8,1018,9.8,13.6,20,34,75,59,0.13,999.9,0,0,0,0,24,0,4,0,28,159
"4502","27-06-2014","BROOKLYN",0,0,0,0,1,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,0,27,"27-06-2014",63.9,53.8,1018,9.8,13.6,20,34,75,59,0.13,999.9,0,0,7,0,33,0,11,0,51,151
"4503","27-06-2014","MANHATTAN",0,0,0,0,1,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,0,27,"27-06-2014",63.9,53.8,1018,9.8,13.6,20,34,75,59,0.13,999.9,0,0,5,0,10,0,10,0,25,146
"4504","27-06-2014","STATEN ISLAND",0,0,0,0,1,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,0,27,"27-06-2014",63.9,53.8,1018,9.8,13.6,20,34,75,59,0.13,999.9,0,0,0,0,1,0,2,0,3,22
"4505","27-06-2014","BRONX",0,0,0,0,1,0,0,2014,0,0,0,0,0,0,1,0,0,0,0,0,27,"27-06-2014",63.9,53.8,1018,9.8,13.6,20,34,75,59,0.13,999.9,0,0,3,0,13,0,5,0,21,67
"4506","28-03-2014","STATEN ISLAND",0,0,0,0,1,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,28,"28-03-2014",41.2,35.6,1023.4,8.9,13.7,20,27,48,34,0,999.9,0,0,0,0,7,0,0,0,7,23
"4507","28-03-2014","BROOKLYN",0,0,0,0,1,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,28,"28-03-2014",41.2,35.6,1023.4,8.9,13.7,20,27,48,34,0,999.9,0,0,6,0,25,0,6,0,37,144
"4508","28-03-2014","BRONX",0,0,0,0,1,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,28,"28-03-2014",41.2,35.6,1023.4,8.9,13.7,20,27,48,34,0,999.9,0,0,0,0,19,0,5,0,24,61
"4509","28-03-2014","MANHATTAN",0,0,0,0,1,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,28,"28-03-2014",41.2,35.6,1023.4,8.9,13.7,20,27,48,34,0,999.9,0,0,1,0,8,0,7,0,16,106
"4510","28-03-2014","QUEENS",0,0,0,0,1,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,28,"28-03-2014",41.2,35.6,1023.4,8.9,13.7,20,27,48,34,0,999.9,0,0,2,0,18,1,4,1,24,116
"4511","16-07-2014","MANHATTAN",0,0,0,0,0,1,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,16,"16-07-2014",70.4,68.5,1010.6,6,13.7,15.9,22.9,75,68,0,999.9,0,0,6,0,10,0,2,0,18,123
"4512","16-07-2014","BROOKLYN",0,0,0,0,0,1,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,16,"16-07-2014",70.4,68.5,1010.6,6,13.7,15.9,22.9,75,68,0,999.9,0,0,10,0,20,0,7,0,37,134
"4513","16-07-2014","QUEENS",0,0,0,0,0,1,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,16,"16-07-2014",70.4,68.5,1010.6,6,13.7,15.9,22.9,75,68,0,999.9,0,0,5,0,23,0,5,0,33,116
"4514","16-07-2014","BRONX",0,0,0,0,0,1,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,16,"16-07-2014",70.4,68.5,1010.6,6,13.7,15.9,22.9,75,68,0,999.9,0,0,3,0,15,0,4,0,22,63
"4515","16-07-2014","STATEN ISLAND",0,0,0,0,0,1,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,16,"16-07-2014",70.4,68.5,1010.6,6,13.7,15.9,22.9,75,68,0,999.9,0,0,0,0,7,0,1,0,8,19
"4516","28-04-2014","BROOKLYN",0,0,0,1,0,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,28,"28-04-2014",46.5,37.2,1016.1,10,13.7,20,24.1,52,41,0.01,999.9,0,0,2,0,24,0,12,0,38,169
"4517","28-04-2014","MANHATTAN",0,0,0,1,0,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,28,"28-04-2014",46.5,37.2,1016.1,10,13.7,20,24.1,52,41,0.01,999.9,0,0,4,0,6,0,4,0,14,112
"4518","28-04-2014","QUEENS",0,0,0,1,0,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,28,"28-04-2014",46.5,37.2,1016.1,10,13.7,20,24.1,52,41,0.01,999.9,0,0,2,0,31,0,4,0,37,149
"4519","28-04-2014","STATEN ISLAND",0,0,0,1,0,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,28,"28-04-2014",46.5,37.2,1016.1,10,13.7,20,24.1,52,41,0.01,999.9,0,0,0,0,6,0,1,0,7,22
"4520","28-04-2014","BRONX",0,0,0,1,0,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,28,"28-04-2014",46.5,37.2,1016.1,10,13.7,20,24.1,52,41,0.01,999.9,0,0,0,1,19,0,9,0,28,61
"4521","27-11-2014","BROOKLYN",0,0,0,0,0,0,1,2014,0,0,0,0,0,0,0,0,0,1,0,0,27,"27-11-2014",41.8,36.7,1008,8.6,13.8,27,39,48.2,37.4,1.86,999.9,0,0,1,0,24,0,3,0,28,92
"4522","27-11-2014","QUEENS",0,0,0,0,0,0,1,2014,0,0,0,0,0,0,0,0,0,1,0,0,27,"27-11-2014",41.8,36.7,1008,8.6,13.8,27,39,48.2,37.4,1.86,999.9,0,0,3,0,27,0,0,0,30,93
"4523","27-11-2014","MANHATTAN",0,0,0,0,0,0,1,2014,0,0,0,0,0,0,0,0,0,1,0,0,27,"27-11-2014",41.8,36.7,1008,8.6,13.8,27,39,48.2,37.4,1.86,999.9,0,0,3,0,16,0,5,0,24,60
"4524","27-11-2014","BRONX",0,0,0,0,0,0,1,2014,0,0,0,0,0,0,0,0,0,1,0,0,27,"27-11-2014",41.8,36.7,1008,8.6,13.8,27,39,48.2,37.4,1.86,999.9,0,0,0,0,11,0,3,0,14,45
"4525","27-11-2014","STATEN ISLAND",0,0,0,0,0,0,1,2014,0,0,0,0,0,0,0,0,0,1,0,0,27,"27-11-2014",41.8,36.7,1008,8.6,13.8,27,39,48.2,37.4,1.86,999.9,0,0,0,0,10,0,0,0,10,16
"4526","05-04-2014","BROOKLYN",1,0,0,0,0,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,5,"05-04-2014",44.8,39.6,1008.7,7.7,13.8,19,25.1,50,41,0.03,999.9,1,0,2,0,40,0,14,0,56,157
"4527","05-04-2014","MANHATTAN",1,0,0,0,0,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,5,"05-04-2014",44.8,39.6,1008.7,7.7,13.8,19,25.1,50,41,0.03,999.9,1,0,0,0,16,0,7,0,23,123
"4528","05-04-2014","STATEN ISLAND",1,0,0,0,0,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,5,"05-04-2014",44.8,39.6,1008.7,7.7,13.8,19,25.1,50,41,0.03,999.9,1,0,0,1,0,0,0,0,0,23
"4529","05-04-2014","QUEENS",1,0,0,0,0,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,5,"05-04-2014",44.8,39.6,1008.7,7.7,13.8,19,25.1,50,41,0.03,999.9,1,0,2,0,32,0,4,0,38,132
"4530","05-04-2014","BRONX",1,0,0,0,0,0,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,5,"05-04-2014",44.8,39.6,1008.7,7.7,13.8,19,25.1,50,41,0.03,999.9,1,0,0,0,7,0,4,0,11,54
"4531","30-03-2014","MANHATTAN",0,0,1,0,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,30,"30-03-2014",46.3,44.7,1001.5,1.7,13.8,20,28,55.4,39.9,1.22,999.9,1,0,1,0,7,0,7,0,15,96
"4532","30-03-2014","BROOKLYN",0,0,1,0,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,30,"30-03-2014",46.3,44.7,1001.5,1.7,13.8,20,28,55.4,39.9,1.22,999.9,1,0,4,0,26,0,9,0,39,116
"4533","30-03-2014","BRONX",0,0,1,0,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,30,"30-03-2014",46.3,44.7,1001.5,1.7,13.8,20,28,55.4,39.9,1.22,999.9,1,0,1,0,18,0,3,0,22,40
"4534","30-03-2014","STATEN ISLAND",0,0,1,0,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,30,"30-03-2014",46.3,44.7,1001.5,1.7,13.8,20,28,55.4,39.9,1.22,999.9,1,0,0,0,5,0,0,0,5,17
"4535","30-03-2014","QUEENS",0,0,1,0,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,30,"30-03-2014",46.3,44.7,1001.5,1.7,13.8,20,28,55.4,39.9,1.22,999.9,1,0,0,0,23,0,5,0,28,102
"4536","08-11-2014","BROOKLYN",1,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,1,0,0,8,"08-11-2014",43.9,29.7,1012,10,13.9,20,32.1,55,37,0.03,999.9,0,0,6,0,21,0,7,0,34,140
"4537","08-11-2014","MANHATTAN",1,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,1,0,0,8,"08-11-2014",43.9,29.7,1012,10,13.9,20,32.1,55,37,0.03,999.9,0,0,1,0,5,0,8,0,14,117
"4538","08-11-2014","BRONX",1,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,1,0,0,8,"08-11-2014",43.9,29.7,1012,10,13.9,20,32.1,55,37,0.03,999.9,0,0,0,0,16,0,5,0,21,53
"4539","08-11-2014","STATEN ISLAND",1,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,1,0,0,8,"08-11-2014",43.9,29.7,1012,10,13.9,20,32.1,55,37,0.03,999.9,0,0,0,0,2,0,1,0,3,14
"4540","08-11-2014","QUEENS",1,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,1,0,0,8,"08-11-2014",43.9,29.7,1012,10,13.9,20,32.1,55,37,0.03,999.9,0,0,2,0,24,1,14,1,40,132
"4541","07-07-2014","BRONX",0,0,0,1,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,7,"07-07-2014",68.6,62.8,1012.8,9.4,13.9,15.9,22,73.9,63,0.04,999.9,0,0,2,0,33,0,2,0,37,70
"4542","07-07-2014","QUEENS",0,0,0,1,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,7,"07-07-2014",68.6,62.8,1012.8,9.4,13.9,15.9,22,73.9,63,0.04,999.9,0,0,3,0,42,0,6,0,51,151
"4543","07-07-2014","STATEN ISLAND",0,0,0,1,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,7,"07-07-2014",68.6,62.8,1012.8,9.4,13.9,15.9,22,73.9,63,0.04,999.9,0,0,0,0,9,0,0,0,9,26
"4544","07-07-2014","BROOKLYN",0,0,0,1,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,7,"07-07-2014",68.6,62.8,1012.8,9.4,13.9,15.9,22,73.9,63,0.04,999.9,0,0,4,0,35,0,6,0,45,150
"4545","07-07-2014","MANHATTAN",0,0,0,1,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,7,"07-07-2014",68.6,62.8,1012.8,9.4,13.9,15.9,22,73.9,63,0.04,999.9,0,0,4,0,3,0,1,0,8,121
"4546","18-12-2014","BROOKLYN",0,0,0,0,0,0,1,2014,0,0,1,0,0,0,0,0,0,0,0,0,18,"18-12-2014",42.4,32.2,1008,10,14.1,19,28.9,52,39,0,999.9,0,0,3,0,32,0,10,0,45,153
"4547","18-12-2014","QUEENS",0,0,0,0,0,0,1,2014,0,0,1,0,0,0,0,0,0,0,0,0,18,"18-12-2014",42.4,32.2,1008,10,14.1,19,28.9,52,39,0,999.9,0,0,0,0,18,0,10,0,28,140
"4548","18-12-2014","BRONX",0,0,0,0,0,0,1,2014,0,0,1,0,0,0,0,0,0,0,0,0,18,"18-12-2014",42.4,32.2,1008,10,14.1,19,28.9,52,39,0,999.9,0,0,0,0,5,0,4,0,9,69
"4549","18-12-2014","MANHATTAN",0,0,0,0,0,0,1,2014,0,0,1,0,0,0,0,0,0,0,0,0,18,"18-12-2014",42.4,32.2,1008,10,14.1,19,28.9,52,39,0,999.9,0,0,0,0,7,0,6,0,13,137
"4550","18-12-2014","STATEN ISLAND",0,0,0,0,0,0,1,2014,0,0,1,0,0,0,0,0,0,0,0,0,18,"18-12-2014",42.4,32.2,1008,10,14.1,19,28.9,52,39,0,999.9,0,0,0,0,4,0,1,0,5,18
"4551","13-05-2014","BROOKLYN",0,1,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,0,0,13,"13-05-2014",51.8,43.8,1022,10,14.1,22.9,28,57,46.9,0,999.9,0,0,4,0,24,0,8,0,36,142
"4552","13-05-2014","MANHATTAN",0,1,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,0,0,13,"13-05-2014",51.8,43.8,1022,10,14.1,22.9,28,57,46.9,0,999.9,0,0,4,0,12,0,5,0,21,123
"4553","13-05-2014","QUEENS",0,1,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,0,0,13,"13-05-2014",51.8,43.8,1022,10,14.1,22.9,28,57,46.9,0,999.9,0,0,2,0,16,0,8,0,26,112
"4554","13-05-2014","BRONX",0,1,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,0,0,13,"13-05-2014",51.8,43.8,1022,10,14.1,22.9,28,57,46.9,0,999.9,0,0,1,0,7,0,2,0,10,43
"4555","13-05-2014","STATEN ISLAND",0,1,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,0,0,13,"13-05-2014",51.8,43.8,1022,10,14.1,22.9,28,57,46.9,0,999.9,0,0,0,0,9,0,1,0,10,25
"4556","06-07-2014","QUEENS",0,0,1,0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,6,"06-07-2014",68.2,59.1,1016.4,10,14.1,18.1,26,77,62.1,0.11,999.9,0,0,4,0,32,0,1,0,37,128
"4557","06-07-2014","MANHATTAN",0,0,1,0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,6,"06-07-2014",68.2,59.1,1016.4,10,14.1,18.1,26,77,62.1,0.11,999.9,0,0,5,0,7,0,6,0,18,85
"4558","06-07-2014","BROOKLYN",0,0,1,0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,6,"06-07-2014",68.2,59.1,1016.4,10,14.1,18.1,26,77,62.1,0.11,999.9,0,0,2,0,37,0,5,0,44,100
"4559","06-07-2014","BRONX",0,0,1,0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,6,"06-07-2014",68.2,59.1,1016.4,10,14.1,18.1,26,77,62.1,0.11,999.9,0,0,1,0,13,0,1,0,15,45
"4560","06-07-2014","STATEN ISLAND",0,0,1,0,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,6,"06-07-2014",68.2,59.1,1016.4,10,14.1,18.1,26,77,62.1,0.11,999.9,0,0,0,0,9,0,0,0,9,16
"4561","17-03-2014","QUEENS",0,0,0,1,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,17,"17-03-2014",28.5,12.1,1018.8,10,14.2,19,25.1,39,24.1,0,999.9,0,0,1,0,27,0,6,0,34,124
"4562","17-03-2014","MANHATTAN",0,0,0,1,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,17,"17-03-2014",28.5,12.1,1018.8,10,14.2,19,25.1,39,24.1,0,999.9,0,0,2,0,6,0,10,0,18,118
"4563","17-03-2014","BROOKLYN",0,0,0,1,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,17,"17-03-2014",28.5,12.1,1018.8,10,14.2,19,25.1,39,24.1,0,999.9,0,0,1,0,24,0,9,0,34,133
"4564","17-03-2014","BRONX",0,0,0,1,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,17,"17-03-2014",28.5,12.1,1018.8,10,14.2,19,25.1,39,24.1,0,999.9,0,0,0,0,11,0,3,0,14,53
"4565","17-03-2014","STATEN ISLAND",0,0,0,1,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,17,"17-03-2014",28.5,12.1,1018.8,10,14.2,19,25.1,39,24.1,0,999.9,0,0,0,0,2,0,1,0,3,16
"4566","24-05-2014","QUEENS",1,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,0,0,24,"24-05-2014",54.6,46.9,1014.2,10,15,26,29.9,60.1,51.1,0.01,999.9,0,0,3,0,37,0,3,0,43,116
"4567","24-05-2014","BROOKLYN",1,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,0,0,24,"24-05-2014",54.6,46.9,1014.2,10,15,26,29.9,60.1,51.1,0.01,999.9,0,0,3,0,33,0,13,0,49,118
"4568","24-05-2014","MANHATTAN",1,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,0,0,24,"24-05-2014",54.6,46.9,1014.2,10,15,26,29.9,60.1,51.1,0.01,999.9,0,0,3,0,4,0,5,0,12,105
"4569","24-05-2014","BRONX",1,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,0,0,24,"24-05-2014",54.6,46.9,1014.2,10,15,26,29.9,60.1,51.1,0.01,999.9,0,0,4,1,13,0,1,0,18,62
"4570","24-05-2014","STATEN ISLAND",1,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,0,0,24,"24-05-2014",54.6,46.9,1014.2,10,15,26,29.9,60.1,51.1,0.01,999.9,0,0,0,0,4,0,0,0,4,18
"4571","15-02-2015","BRONX",0,0,1,0,0,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,15,"15-02-2015",25.7,21,996.7,4.6,19.6,41,55.9,34,8.1,0.04,999.9,1,0,0,0,8,0,2,0,10,44
"4572","15-02-2015","MANHATTAN",0,0,1,0,0,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,15,"15-02-2015",25.7,21,996.7,4.6,19.6,41,55.9,34,8.1,0.04,999.9,1,0,2,0,8,0,8,0,18,99
"4573","15-02-2015","BROOKLYN",0,0,1,0,0,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,15,"15-02-2015",25.7,21,996.7,4.6,19.6,41,55.9,34,8.1,0.04,999.9,1,0,2,0,14,0,3,0,19,130
"4574","15-02-2015","QUEENS",0,0,1,0,0,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,15,"15-02-2015",25.7,21,996.7,4.6,19.6,41,55.9,34,8.1,0.04,999.9,1,0,0,0,18,0,4,0,22,92
"4575","15-02-2015","STATEN ISLAND",0,0,1,0,0,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,15,"15-02-2015",25.7,21,996.7,4.6,19.6,41,55.9,34,8.1,0.04,999.9,1,0,0,0,6,0,0,0,6,25
"4576","01-03-2015","STATEN ISLAND",0,0,1,0,0,0,0,2015,0,0,0,0,0,0,0,1,0,0,0,0,1,"01-03-2015",23.1,14.2,1037.5,9.1,5.1,8.9,999.9,30.9,10,0,999.9,0,0,0,0,7,0,0,0,7,31
"4577","01-03-2015","BRONX",0,0,1,0,0,0,0,2015,0,0,0,0,0,0,0,1,0,0,0,0,1,"01-03-2015",23.1,14.2,1037.5,9.1,5.1,8.9,999.9,30.9,10,0,999.9,0,0,0,0,17,0,2,0,19,82
"4578","01-03-2015","MANHATTAN",0,0,1,0,0,0,0,2015,0,0,0,0,0,0,0,1,0,0,0,0,1,"01-03-2015",23.1,14.2,1037.5,9.1,5.1,8.9,999.9,30.9,10,0,999.9,0,0,1,0,13,0,3,0,17,103
"4579","01-03-2015","BROOKLYN",0,0,1,0,0,0,0,2015,0,0,0,0,0,0,0,1,0,0,0,0,1,"01-03-2015",23.1,14.2,1037.5,9.1,5.1,8.9,999.9,30.9,10,0,999.9,0,0,0,0,22,0,4,0,26,174
"4580","01-03-2015","QUEENS",0,0,1,0,0,0,0,2015,0,0,0,0,0,0,0,1,0,0,0,0,1,"01-03-2015",23.1,14.2,1037.5,9.1,5.1,8.9,999.9,30.9,10,0,999.9,0,0,0,1,42,0,4,0,46,191
"4581","03-10-2015","QUEENS",1,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,3,"03-10-2015",55.5,50.4,1026,7.9,22.1,27,38.1,57.9,53.6,1.01,999.9,0,0,1,0,47,0,4,0,52,133
"4582","03-10-2015","BRONX",1,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,3,"03-10-2015",55.5,50.4,1026,7.9,22.1,27,38.1,57.9,53.6,1.01,999.9,0,0,1,0,24,0,1,0,26,71
"4583","03-10-2015","MANHATTAN",1,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,3,"03-10-2015",55.5,50.4,1026,7.9,22.1,27,38.1,57.9,53.6,1.01,999.9,0,0,1,0,19,0,6,0,26,119
"4584","03-10-2015","BROOKLYN",1,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,3,"03-10-2015",55.5,50.4,1026,7.9,22.1,27,38.1,57.9,53.6,1.01,999.9,0,0,2,0,14,0,8,0,24,132
"4585","03-10-2015","STATEN ISLAND",1,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,3,"03-10-2015",55.5,50.4,1026,7.9,22.1,27,38.1,57.9,53.6,1.01,999.9,0,0,0,0,0,0,1,0,1,14
"4586","20-02-2015","MANHATTAN",0,0,0,0,1,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,20,"20-02-2015",14.1,-0.8,1013.5,9.5,18.8,24.1,32.1,19,8.6,0.01,999.9,0,0,2,0,19,0,6,0,27,156
"4587","20-02-2015","QUEENS",0,0,0,0,1,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,20,"20-02-2015",14.1,-0.8,1013.5,9.5,18.8,24.1,32.1,19,8.6,0.01,999.9,0,0,0,0,26,2,3,2,29,141
"4588","20-02-2015","BRONX",0,0,0,0,1,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,20,"20-02-2015",14.1,-0.8,1013.5,9.5,18.8,24.1,32.1,19,8.6,0.01,999.9,0,0,0,0,4,0,4,0,8,70
"4589","20-02-2015","BROOKLYN",0,0,0,0,1,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,20,"20-02-2015",14.1,-0.8,1013.5,9.5,18.8,24.1,32.1,19,8.6,0.01,999.9,0,0,0,0,13,1,13,1,26,147
"4590","20-02-2015","STATEN ISLAND",0,0,0,0,1,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,20,"20-02-2015",14.1,-0.8,1013.5,9.5,18.8,24.1,32.1,19,8.6,0.01,999.9,0,0,0,0,0,0,2,0,2,19
"4591","28-03-2015","MANHATTAN",1,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,1,0,0,0,0,28,"28-03-2015",37.4,34.5,1005.4,7.8,12.7,20,28,39,33.8,0.24,999.9,0,0,1,0,6,0,2,0,9,94
"4592","28-03-2015","QUEENS",1,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,1,0,0,0,0,28,"28-03-2015",37.4,34.5,1005.4,7.8,12.7,20,28,39,33.8,0.24,999.9,0,0,1,0,20,0,2,0,23,115
"4593","28-03-2015","BROOKLYN",1,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,1,0,0,0,0,28,"28-03-2015",37.4,34.5,1005.4,7.8,12.7,20,28,39,33.8,0.24,999.9,0,0,1,0,12,0,5,0,18,117
"4594","28-03-2015","BRONX",1,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,1,0,0,0,0,28,"28-03-2015",37.4,34.5,1005.4,7.8,12.7,20,28,39,33.8,0.24,999.9,0,0,0,0,14,0,1,0,15,48
"4595","28-03-2015","STATEN ISLAND",1,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,1,0,0,0,0,28,"28-03-2015",37.4,34.5,1005.4,7.8,12.7,20,28,39,33.8,0.24,999.9,0,0,0,0,5,0,0,0,5,25
"4596","03-02-2015","BRONX",0,1,0,0,0,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,3,"03-02-2015",21,11.7,1016.9,9.3,17.6,33,42.9,46,14,0.86,999.9,0,0,0,0,9,0,5,0,14,71
"4597","03-02-2015","BROOKLYN",0,1,0,0,0,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,3,"03-02-2015",21,11.7,1016.9,9.3,17.6,33,42.9,46,14,0.86,999.9,0,0,1,0,47,0,8,0,56,269
