day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,CYCLISTS_KILLED,CYCLISTS_INJURED,MOTORISTS_KILLED,MOTORISTS_INJURED,PEDS_KILLED,PEDS_INJURED,PERSONS_KILLED,PERSONS_INJURED,NUM_COLLISIONS
7,2017,10,29,2017-10-29,60.4,59.4,1012.4,9.6,12.3,20.0,25.1,64.0,42.1,0.0,999.9,0,0,9,0,176,0,49,0,233,613
1,2018,10,29,2018-10-29,54.9,48.9,1008.4,9.8,11.7,20.0,28.0,61.0,51.1,0.0,999.9,0,0,16,0,136,0,33,0,185,696
5,2013,10,18,2013-10-18,62.3,57.0,1008.3,8.8,11.0,20.0,25.1,68.0,57.0,0.01,999.9,0,0,17,0,117,1,58,1,192,680
3,2018,10,24,2018-10-24,48.8,41.3,1012.4,10.0,13.2,20.0,29.9,59.0,44.1,0.03,999.9,0,0,19,0,143,0,32,0,194,719
4,2012,10,11,2012-10-11,53.4,35.3,1018.9,10.0,5.5,20.0,28.9,62.6,46.9,0.02,999.9,0,0,18,0,80,0,47,0,145,657
4,2018,10,11,2018-10-11,67.2,65.9,1009.6,4.1,8.9,20.0,25.1,72.0,64.0,0.0,999.9,1,0,10,0,116,2,40,2,166,741
1,2013,10,28,2013-10-28,50.7,33.0,1020.4,10.0,10.3,21.0,27.0,57.9,36.0,0.0,999.9,0,0,9,0,125,2,42,2,176,620
5,2019,10,18,2019-10-18,55.0,42.4,1002.8,10.0,14.9,21.0,39.0,64.0,51.1,0.21,999.9,0,0,20,0,121,0,28,0,169,634
5,2018,10,19,2018-10-19,49.2,33.4,1022.9,10.0,13.7,21.0,31.1,59.0,39.9,0.0,999.9,0,0,11,1,146,0,40,1,197,787
5,2015,10,23,2015-10-23,56.2,43.0,1019.2,10.0,15.4,21.0,31.1,66.9,48.9,0.01,999.9,0,0,18,0,128,2,53,2,199,742
5,2014,10,24,2014-10-24,54.3,51.1,1003.1,7.6,15.7,21.0,29.9,64.0,51.1,0.16,999.9,0,0,13,0,112,1,31,1,156,669
4,2014,10,09,2014-10-09,60.8,45.9,1013.8,9.7,12.6,21.0,26.0,70.0,48.9,0.39,999.9,0,0,17,0,78,0,26,0,121,499
3,2014,10,22,2014-10-22,57.0,55.4,1010.3,6.1,12.8,21.0,28.9,60.8,51.8,0.23,999.9,0,0,15,0,110,0,66,0,191,708
2,2017,10,17,2017-10-17,51.1,39.0,1022.8,10.0,12.1,21.0,26.0,66.9,41.0,0.0,999.9,0,0,16,0,119,2,58,2,193,736
5,2016,10,14,2016-10-14,55.9,45.7,1022.4,10.0,14.2,21.0,27.0,66.9,48.0,0.0,999.9,0,0,24,1,127,1,44,2,197,767
4,2017,10,05,2017-10-05,63.7,62.6,1019.9,8.4,15.8,21.0,25.1,69.1,54.0,0.0,999.9,0,0,19,0,104,0,42,0,163,657
4,2017,10,12,2017-10-12,57.1,49.2,1026.7,10.0,14.5,21.0,27.0,68.0,52.0,0.09,999.9,0,0,15,0,120,0,33,0,168,603
2,2017,10,10,2017-10-10,68.8,65.6,1015.0,5.9,11.0,21.0,28.9,77.0,63.0,0.31,999.9,1,1,15,0,180,0,46,1,241,768
4,2014,10,02,2014-10-02,59.9,56.3,1016.6,9.4,17.6,22.0,28.9,61.0,57.2,1.08,999.9,0,0,10,0,84,0,21,0,115,558
3,2013,10,09,2013-10-09,56.4,44.3,1027.9,10.0,11.6,22.0,26.0,64.9,51.1,0.03,999.9,0,0,13,0,100,0,27,0,140,529
2,2012,10,30,2012-10-30,53.9,48.9,989.0,8.1,8.9,22.0,46.0,64.4,50.0,1.97,999.9,0,0,8,0,66,0,14,0,88,372
6,2013,10,12,2013-10-12,58.6,53.4,1021.7,10.0,13.2,22.0,31.1,64.9,54.0,0.0,999.9,0,0,20,0,105,0,33,0,158,556
7,2012,10,28,2012-10-28,57.7,50.0,1010.8,9.6,11.9,22.0,32.1,61.0,53.6,0.0,999.9,0,0,9,0,108,0,14,0,131,403
6,2019,10,05,2019-10-05,51.9,37.9,1027.7,10.0,12.2,22.9,32.1,63.0,42.1,0.04,999.9,0,1,15,0,123,0,20,1,158,557
3,2018,10,17,2018-10-17,55.6,40.7,1013.4,10.0,13.3,22.9,29.9,63.0,46.9,0.1,999.9,0,0,13,0,140,0,47,0,200,699
1,2015,10,26,2015-10-26,52.3,39.8,1026.0,10.0,12.9,22.9,29.9,62.1,41.0,0.0,999.9,0,0,12,0,111,1,35,1,158,698
3,2015,10,28,2015-10-28,53.8,46.9,1030.4,9.3,13.2,22.9,31.1,61.0,36.0,0.0,999.9,0,0,5,0,118,0,60,0,183,689
6,2015,10,10,2015-10-10,59.2,49.2,1016.0,9.0,13.1,22.9,32.1,68.0,46.0,0.56,999.9,0,0,12,0,132,0,28,0,172,649
7,2015,10,04,2015-10-04,56.2,46.7,1026.5,10.0,19.2,22.9,33.0,60.1,53.1,0.04,999.9,0,0,6,0,123,1,31,1,160,536
1,2012,10,01,2012-10-01,60.6,46.8,1011.2,10.0,4.7,23.9,33.0,70.0,53.1,0.46,999.9,0,1,15,0,109,0,38,1,162,555
6,2018,10,20,2018-10-20,59.5,53.2,1008.6,9.0,16.1,24.1,33.0,61.0,57.2,0.01,999.9,0,0,13,1,169,0,23,1,205,629
3,2017,10,25,2017-10-25,65.1,65.0,1009.4,4.9,17.1,24.1,35.0,69.1,60.1,0.06,999.9,0,0,13,0,125,1,27,1,165,648
2,2017,10,31,2017-10-31,57.7,44.2,1014.3,10.0,18.1,24.1,29.9,73.0,53.1,0.04,999.9,0,2,23,0,120,8,38,10,178,696
4,2018,10,18,2018-10-18,45.6,23.6,1019.5,10.0,16.3,24.1,35.9,63.0,41.0,0.0,999.9,0,0,14,1,144,1,38,2,196,735
4,2015,10,29,2015-10-29,63.2,60.9,1005.5,3.5,17.6,24.1,35.9,66.0,46.9,0.54,999.9,1,0,14,0,119,0,49,0,182,767
4,2017,10,26,2017-10-26,60.1,59.6,1002.6,7.8,11.3,24.1,31.1,66.9,55.0,1.86,999.9,0,0,8,0,93,0,28,0,130,658
5,2019,10,04,2019-10-04,57.4,51.3,1015.5,9.4,14.6,25.1,35.0,63.0,52.0,0.08,999.9,0,0,20,2,139,0,43,2,202,708
6,2013,10,26,2013-10-26,49.0,32.9,1020.1,10.0,13.7,25.1,34.0,57.9,32.0,0.0,999.9,0,0,11,0,178,0,47,0,236,626
1,2019,10,28,2019-10-28,56.0,52.3,1016.4,8.3,17.1,25.1,36.9,64.4,53.1,1.67,999.9,1,0,17,0,143,1,30,1,190,607
5,2018,10,05,2018-10-05,62.2,57.0,1017.9,9.8,14.7,25.1,29.9,66.9,55.9,0.0,999.9,0,0,20,0,158,1,37,1,215,796
2,2018,10,16,2018-10-16,57.1,44.8,1015.2,8.6,15.5,26.0,39.0,69.1,43.0,0.18,999.9,0,0,7,0,141,0,26,0,174,688
7,2013,10,27,2013-10-27,54.3,38.7,1012.5,10.0,13.8,26.0,35.9,57.9,50.0,0.01,999.9,0,0,10,0,122,0,17,0,149,512
2,2015,10,20,2015-10-20,58.2,45.6,1022.8,9.7,21.3,26.0,34.0,66.0,39.9,0.0,999.9,0,0,12,0,120,1,43,1,175,714
3,2019,10,09,2019-10-09,56.9,53.6,1022.1,7.8,19.5,26.0,39.0,66.9,55.0,0.17,999.9,0,0,21,0,83,0,20,0,124,383
6,2016,10,29,2016-10-29,51.0,44.8,1015.3,8.8,15.8,26.0,38.1,59.0,46.0,0.01,999.9,0,0,11,0,133,0,28,0,177,614
6,2015,10,03,2015-10-03,55.5,50.4,1026.0,7.9,22.1,27.0,38.1,57.9,53.6,1.01,999.9,0,0,5,0,115,0,22,0,142,556
5,2015,10,02,2015-10-02,56.0,53.3,1020.6,4.1,22.5,27.0,38.1,57.2,55.0,1.07,999.9,0,0,5,0,105,0,64,0,174,798
7,2018,10,21,2018-10-21,48.5,41.4,1004.7,9.1,11.8,27.0,35.9,62.1,42.1,0.2,999.9,0,0,17,1,156,0,29,1,202,593
7,2019,10,27,2019-10-27,53.4,47.2,1022.7,7.6,14.3,27.0,38.1,62.6,44.1,0.0,999.9,0,0,7,0,124,1,28,1,159,467
6,2016,10,22,2016-10-22,61.3,58.9,993.1,3.5,12.2,27.0,36.9,70.0,50.0,0.01,999.9,1,0,14,0,156,2,29,2,202,629
5,2016,10,28,2016-10-28,51.8,46.3,1015.4,7.7,18.6,27.0,38.1,59.0,39.9,0.78,999.9,0,0,12,0,116,1,36,1,174,798
6,2019,10,12,2019-10-12,56.2,54.1,1011.6,6.7,19.9,28.0,36.9,61.0,55.0,0.12,999.9,0,1,14,0,118,1,26,2,158,502
4,2015,10,01,2015-10-01,59.7,55.3,1015.2,8.1,21.4,28.0,36.9,73.9,57.0,1.26,999.9,0,0,20,1,101,0,49,1,170,683
6,2018,10,27,2018-10-27,50.0,45.3,1015.4,5.7,16.0,28.0,40.0,59.0,33.1,0.2,999.9,0,0,5,0,183,1,44,1,233,757
5,2020,10,30,2020-10-30,44.3,42.0,1008.8,6.0,21.8,28.9,35.9,50.0,41.0,1.16,999.9,1,0,12,0,103,2,40,2,155,394
6,2020,10,17,2020-10-17,54.3,44.2,1022.8,9.5,15.9,29.9,41.0,63.0,50.0,1.47,999.9,1,0,23,0,121,1,23,1,167,335
7,2016,10,23,2016-10-23,53.7,35.4,1003.0,10.0,21.3,29.9,45.1,64.0,50.0,0.01,999.9,0,0,11,0,110,0,22,1,153,534
5,2018,10,12,2018-10-12,63.1,60.6,999.7,5.2,14.8,31.1,42.0,72.0,54.0,1.46,999.9,0,0,25,0,146,0,34,0,205,830
3,2014,10,08,2014-10-08,65.2,60.4,1012.5,9.4,12.3,31.1,44.1,70.0,60.1,0.07,999.9,1,1,21,0,98,0,31,1,150,639
5,2019,10,11,2019-10-11,55.5,53.4,1015.1,3.6,26.1,33.0,41.0,57.2,53.6,2.71,999.9,0,0,16,0,136,0,32,0,184,606
4,2019,10,10,2019-10-10,54.5,51.8,1018.5,4.9,28.8,34.0,47.0,57.0,53.6,0.72,999.9,0,0,9,0,126,0,31,0,166,615
4,2019,10,17,2019-10-17,58.2,50.0,990.0,9.9,28.0,35.0,49.9,64.0,55.4,0.86,999.9,0,0,14,0,113,0,22,0,149,608
1,2012,10,29,2012-10-29,56.9,53.1,994.0,6.1,18.7,35.9,52.1,64.4,54.0,0.03,999.9,0,0,1,0,67,0,8,0,76,298
1,2016,10,10,2016-10-10,54.1,43.8,1016.8,8.0,24.8,36.9,49.0,57.0,51.8,3.76,999.9,0,0,19,1,97,1,40,2,158,539
7,2016,10,09,2016-10-09,62.2,59.7,1013.8,6.4,13.8,36.9,48.0,69.1,46.9,0.0,999.9,0,0,5,0,97,0,18,0,120,480
1,2017,10,30,2017-10-30,60.4,52.0,997.1,6.9,27.3,42.0,55.9,66.0,53.1,1.61,999.9,0,0,13,0,134,0,61,0,212,832
5,2020,11,27,2020-11-27,54.0,50.8,1016.0,5.4,4.4,12,999.9,62.1,43.0,0.48,999.9,1,0,9,0,104,0,17,0,130,279
3,2020,11,11,2020-11-11,61.4,58.9,1020.2,9.0,10.4,12,999.9,66.0,51.1,0.0,999.9,0,0,22,0,101,0,35,0,158,300
2,2020,11,10,2020-11-10,57.2,54.5,1022.8,5.7,8.2,13,999.9,68.0,46.9,0.0,999.9,1,0,26,0,122,0,28,0,176,343
4,2020,11,05,2020-11-05,59.0,54.7,1031.2,9.8,10.3,13,999.9,64.9,54.0,0.0,999.9,0,1,28,0,111,1,27,2,166,357
3,2020,11,04,2020-11-04,46.4,32.9,1031.6,10.0,7.9,13,999.9,55.0,37.0,0.0,999.9,0,0,17,0,77,0,19,0,113,302
7,2020,11,29,2020-11-29,47.4,35.5,1018.8,10.0,8.5,14,999.9,55.0,37.9,0.0,999.9,0,0,11,1,88,0,21,1,120,248
5,2020,11,06,2020-11-06,59.5,57.3,1025.9,7.6,9.7,15,999.9,64.9,55.9,0.02,999.9,1,0,22,0,119,0,25,0,166,365
2,2020,11,17,2020-11-17,47.4,29.0,1012.7,10.0,8.9,15,19.0,62.1,41.0,0.0,999.9,0,0,19,0,81,0,13,0,113,260
5,2020,11,13,2020-11-13,53.5,49.8,1016.8,6.9,9.3,15,22.0,64.9,52.0,1.28,999.9,1,1,18,0,112,1,31,2,161,391
6,2020,11,14,2020-11-14,50.5,39.3,1016.3,10.0,11.3,20,26.0,55.0,46.9,0.02,999.9,0,0,21,0,88,1,18,1,127,298
3,2020,11,18,2020-11-18,38.1,21.8,1022.4,10.0,15.4,21,28.0,54.0,33.1,0.0,999.9,0,0,12,0,111,0,19,0,142,294
2,2020,11,24,2020-11-24,42.2,26.6,1020.6,10.0,15.5,22,33.0,61.0,39.0,0.37,999.9,0,0,22,1,103,3,24,4,149,324
1,2020,11,23,2020-11-23,53.9,50.1,1016.2,7.6,15.1,22,31.1,61.0,46.0,0.0,999.9,1,0,13,0,95,0,33,0,141,298
5,2020,11,20,2020-11-20,56.9,47.9,1027.4,9.0,19.8,26,32.1,62.1,52.0,0.0,999.9,0,0,29,3,100,0,33,3,162,358
1,2014,11,10,2014-11-10,48.2,42.2,1019.2,9.6,4.0,7.0,999.9,59.0,39.0,0.0,999.9,0,0,13,0,88,0,35,0,136,560
2,2013,11,05,2013-11-05,43.5,30.4,1037.8,10.0,3.9,7.0,999.9,50.0,37.9,0.0,999.9,0,0,10,1,98,1,28,2,136,510
3,2015,11,25,2015-11-25,39.6,26.8,1038.6,10.0,4.3,8.0,999.9,50.0,28.9,0.0,999.9,0,0,10,0,128,2,27,2,165,717
2,2016,11,01,2016-11-01,46.2,37.1,1027.3,10.0,4.4,8.0,999.9,53.1,34.0,0.01,999.9,0,0,14,0,121,1,35,1,173,732
5,2012,11,23,2012-11-23,48.3,40.8,1016.5,8.9,3.4,8.9,999.9,54.0,39.2,0.0,999.9,1,0,4,0,100,0,32,0,136,481
3,2013,11,06,2013-11-06,46.5,41.4,1030.4,10.0,3.7,8.9,999.9,57.0,36.0,0.0,999.9,0,0,13,0,103,1,45,1,161,635
1,2018,11,19,2018-11-19,46.7,41.0,1021.0,10.0,5.0,8.9,999.9,54.0,37.9,0.0,999.9,0,0,13,0,117,0,38,0,168,697
6,2020,11,28,2020-11-28,50.6,44.4,1013.2,8.7,4.3,8.9,999.9,62.1,43.0,0.0,999.9,1,1,14,0,99,0,13,1,126,239
3,2016,11,09,2016-11-09,51.6,46.1,1009.9,8.8,4.6,8.9,999.9,61.0,39.0,0.0,999.9,1,0,13,0,85,1,35,1,134,541
3,2015,11,18,2015-11-18,42.9,33.8,1034.9,10.0,3.2,8.9,999.9,51.1,30.9,0.0,999.9,0,0,17,0,89,2,26,2,132,628
1,2020,11,09,2020-11-09,54.8,51.0,1026.6,6.6,5.2,8.9,999.9,71.1,46.0,0.0,999.9,1,0,31,0,116,1,25,1,172,318
4,2016,11,24,2016-11-24,42.2,34.3,1025.6,10.0,6.0,9.9,15.0,48.9,30.0,0.0,999.9,0,0,9,0,106,0,21,0,136,428
1,2012,11,12,2012-11-12,56.7,50.2,1029.8,7.4,2.9,9.9,17.1,64.9,48.0,0.0,999.9,1,0,7,0,83,0,39,0,129,547
5,2017,11,24,2017-11-24,40.8,30.7,1016.1,10.0,6.9,9.9,999.9,50.0,33.1,0.0,999.9,0,0,3,1,102,1,23,2,128,502
7,2012,11,11,2012-11-11,54.7,45.1,1030.8,7.0,1.6,9.9,999.9,63.0,37.4,0.0,999.9,0,0,5,0,106,0,30,0,141,526
4,2013,11,21,2013-11-21,39.0,26.7,1035.0,10.0,4.9,9.9,999.9,48.0,30.9,0.0,999.9,0,0,13,0,108,0,31,0,152,628
6,2013,11,16,2013-11-16,51.2,43.6,1025.0,9.6,6.5,9.9,999.9,57.9,46.9,0.0,999.9,0,0,7,0,124,0,39,0,170,612
7,2020,11,08,2020-11-08,58.8,51.0,1025.7,8.5,4.7,9.9,999.9,71.1,48.9,0.0,999.9,0,0,18,0,114,0,12,0,144,326
6,2017,11,25,2017-11-25,50.1,47.2,1010.6,10.0,7.8,9.9,999.9,55.9,34.0,0.0,999.9,0,0,6,1,88,0,16,1,110,456
2,2019,11,26,2019-11-26,46.5,42.5,1015.7,10.0,5.4,9.9,999.9,55.9,35.1,0.0,999.9,1,0,12,0,154,0,40,0,206,702
2,2012,11,27,2012-11-27,38.7,27.2,1024.2,7.0,4.4,9.9,999.9,44.6,33.8,0.0,999.9,0,0,6,0,72,0,56,0,134,583
4,2015,11,05,2015-11-05,58.9,55.9,1025.8,9.1,7.6,11.1,999.9,66.9,48.9,0.0,999.9,1,0,20,0,96,2,28,2,144,690
5,2015,11,27,2015-11-27,52.6,48.4,1034.2,9.8,7.5,11.1,999.9,59.0,45.0,0.0,999.9,0,0,8,2,106,0,31,2,145,480
3,2014,11,12,2014-11-12,56.5,53.5,1012.9,6.0,5.2,11.1,999.9,68.0,45.0,0.0,999.9,1,0,15,0,122,1,24,1,161,546
7,2018,11,18,2018-11-18,41.7,29.3,1025.8,10.0,6.7,11.1,999.9,44.1,35.1,0.0,999.9,0,0,11,0,89,0,19,0,119,470
2,2016,11,08,2016-11-08,47.2,38.2,1020.5,10.0,7.1,11.1,999.9,57.0,39.0,0.0,999.9,0,0,24,0,123,2,41,2,194,620
3,2015,11,04,2015-11-04,57.0,49.3,1026.2,9.7,7.4,11.1,999.9,64.0,43.0,0.0,999.9,0,0,17,0,109,0,41,0,167,672
1,2015,11,16,2015-11-16,54.0,41.2,1020.4,10.0,8.3,11.1,999.9,60.1,41.0,0.0,999.9,0,0,12,0,101,1,42,1,155,618
1,2019,11,04,2019-11-04,48.1,30.0,1026.3,10.0,7.5,12.0,999.9,55.9,42.1,0.0,999.9,0,0,14,0,130,0,35,0,179,623
7,2019,11,03,2019-11-03,51.0,36.8,1016.8,10.0,7.5,12.0,999.9,55.9,36.0,0.0,999.9,0,0,12,0,101,0,19,0,132,479
7,2017,11,12,2017-11-12,35.8,29.8,1032.6,10.0,5.0,12.0,999.9,46.9,24.1,0.0,999.9,0,0,6,2,114,0,20,2,141,539
5,2016,11,25,2016-11-25,48.6,43.1,1023.9,10.0,6.9,12.0,999.9,51.1,34.0,0.0,999.9,0,0,7,0,119,0,32,0,161,455
2,2014,11,11,2014-11-11,51.0,47.2,1020.7,9.5,8.2,12.0,999.9,59.0,39.0,0.0,999.9,1,0,15,0,87,0,21,0,123,493
6,2013,11,30,2013-11-30,31.3,15.4,1038.9,10.0,6.5,12.0,999.9,37.9,25.0,0.0,999.9,0,0,4,2,105,1,16,3,125,479
1,2015,11,02,2015-11-02,58.3,49.4,1016.1,9.5,7.8,13.0,18.1,64.9,50.0,0.0,999.9,0,0,12,0,123,0,18,0,153,613
5,2017,11,03,2017-11-03,58.7,58.5,1019.3,3.4,7.7,13.0,999.9,66.0,52.0,0.0,999.9,1,0,27,0,119,0,44,0,190,776
7,2013,11,17,2013-11-17,48.9,45.9,1024.9,6.8,7.0,13.0,999.9,55.9,37.4,0.0,999.9,1,0,8,0,154,0,25,0,187,532
6,2016,11,05,2016-11-05,47.8,33.6,1020.6,10.0,7.9,13.0,999.9,55.9,36.0,0.0,999.9,0,0,14,0,127,1,29,1,170,626
1,2015,11,09,2015-11-09,51.4,37.7,1029.7,10.0,7.9,13.0,999.9,60.1,43.0,0.0,999.9,0,0,17,3,116,1,41,4,174,615
5,2012,11,02,2012-11-02,48.2,36.0,1003.4,10.0,5.2,13.0,25.1,53.6,46.0,0.0,999.9,0,0,12,0,50,1,22,1,84,345
6,2016,11,26,2016-11-26,47.0,45.0,1018.2,6.8,6.3,14.0,999.9,48.9,41.0,0.0,999.9,1,0,9,0,93,0,17,0,119,463
2,2015,11,03,2015-11-03,54.4,50.7,1020.7,8.2,6.4,14.0,999.9,64.9,43.0,0.0,999.9,1,0,15,0,104,1,50,1,169,655
5,2013,11,29,2013-11-29,31.2,12.9,1033.0,10.0,8.7,14.0,17.1,42.1,26.1,0.0,999.9,0,0,2,0,64,1,20,1,86,437
3,2017,11,01,2017-11-01,50.6,39.9,1026.5,10.0,6.7,14.0,999.9,61.0,37.9,0.0,999.9,0,0,11,1,130,1,32,2,173,607
7,2012,11,18,2012-11-18,43.2,31.0,1037.2,9.8,5.5,14.0,21.0,48.9,34.0,0.0,999.9,0,0,5,1,95,0,26,1,126,446
2,2012,11,06,2012-11-06,36.6,17.4,1022.0,10.0,4.8,14.0,18.1,45.0,32.0,0.07,999.9,0,0,14,0,69,1,37,1,120,514
4,2015,11,26,2015-11-26,50.1,41.2,1044.2,10.0,10.8,14.0,999.9,57.0,28.9,0.0,999.9,0,0,3,0,92,1,17,1,112,383
1,2019,11,11,2019-11-11,51.5,43.4,1019.0,10.0,7.7,14.0,999.9,59.0,37.9,0.0,999.9,0,0,16,0,101,0,26,0,143,481
6,2014,11,29,2014-11-29,30.9,16.8,1025.3,10.0,6.6,14.0,999.9,39.0,25.0,0.0,999.9,0,0,4,1,74,0,15,1,93,394
2,2012,11,20,2012-11-20,44.4,32.8,1022.1,10.0,3.6,14.0,19.0,51.8,39.9,0.0,999.9,0,0,16,1,118,1,46,2,180,671
6,2012,11,10,2012-11-10,48.0,35.0,1025.0,7.9,2.0,14.0,20.0,54.0,41.0,0.0,999.9,0,0,7,0,75,1,25,1,107,444
6,2015,11,28,2015-11-28,54.5,50.4,1021.1,9.1,9.4,14.0,999.9,62.1,45.0,0.0,999.9,0,0,12,0,115,0,33,0,160,508
7,2015,11,29,2015-11-29,46.1,38.8,1022.1,9.6,9.4,15.0,999.9,62.1,39.9,0.0,999.9,0,0,5,0,101,0,14,0,120,453
3,2014,11,05,2014-11-05,57.7,52.4,1018.3,9.3,11.1,15.0,999.9,62.1,54.0,0.0,999.9,0,0,12,0,115,1,23,1,150,554
6,2012,11,03,2012-11-03,44.7,30.1,1009.4,10.0,7.6,15.0,25.1,51.8,42.1,0.01,999.9,0,0,5,0,58,0,22,0,85,307
1,2017,11,13,2017-11-13,48.8,44.3,1026.7,10.0,9.2,15.0,999.9,52.0,46.0,0.0,999.9,0,0,13,1,102,0,26,1,141,699
4,2014,11,06,2014-11-06,53.6,48.7,1015.8,9.4,5.6,15.0,21.0,63.0,50.0,0.02,999.9,0,0,6,1,94,0,53,1,153,652
7,2012,11,04,2012-11-04,43.2,29.6,1014.1,10.0,6.1,15.0,22.0,51.8,39.0,0.0,999.9,0,0,7,0,66,0,21,0,94,344
2,2014,11,04,2014-11-04,52.7,37.7,1019.4,10.0,6.9,15.0,22.0,61.0,37.9,0.0,999.9,0,0,13,1,81,1,33,2,127,538
5,2012,11,16,2012-11-16,41.9,29.5,1026.4,9.7,5.8,15.0,999.9,48.2,37.9,0.0,999.9,0,0,9,0,99,0,40,0,148,672
1,2018,11,12,2018-11-12,41.7,24.7,1029.4,10.0,8.2,15.0,18.1,48.0,37.0,0.0,999.9,0,0,10,1,96,0,30,1,136,497
7,2014,11,30,2014-11-30,46.1,38.6,1024.0,9.9,9.8,15.0,999.9,55.9,24.1,0.0,999.9,0,0,6,1,65,0,10,1,81,377
1,2016,11,14,2016-11-14,54.4,44.6,1015.9,9.6,10.8,15.0,999.9,62.1,46.9,0.0,999.9,0,0,10,0,112,0,36,0,158,668
6,2013,11,02,2013-11-02,57.4,55.2,1003.8,6.4,5.6,15.0,21.0,66.0,53.1,0.14,999.9,1,0,13,0,125,2,30,2,168,551
4,2018,11,01,2018-11-01,58.0,54.7,1013.2,7.6,11.1,15.0,999.9,62.1,54.0,0.0,999.9,0,0,13,0,115,0,41,0,171,696
4,2016,11,03,2016-11-03,58.8,56.2,1014.6,5.1,8.4,15.0,21.0,63.0,51.1,0.0,999.9,1,0,17,0,130,0,42,0,193,689
4,2016,11,17,2016-11-17,48.6,43.0,1011.2,9.6,8.4,15.0,24.1,57.0,41.0,0.0,999.9,0,0,24,1,112,1,31,2,168,707
5,2018,11,30,2018-11-30,38.4,30.1,1015.2,10.0,7.5,15.0,28.0,48.9,33.1,0.0,999.9,0,0,8,0,103,0,42,0,153,743
2,2019,11,05,2019-11-05,56.6,50.5,1025.2,9.6,11.5,15.0,999.9,62.1,42.1,0.01,999.9,0,0,10,0,113,1,21,1,144,440
6,2019,11,02,2019-11-02,47.0,34.5,1021.6,10.0,7.2,15.9,22.0,66.9,36.0,0.11,999.9,0,0,14,1,115,0,26,1,155,506
6,2014,11,15,2014-11-15,37.0,20.6,1021.7,10.0,10.7,15.9,21.0,48.0,32.0,0.05,999.9,0,0,10,0,102,1,30,1,142,529
7,2015,11,01,2015-11-01,57.0,49.8,1016.1,9.9,8.7,15.9,999.9,62.1,52.0,0.0,999.9,0,0,5,0,52,3,13,3,70,312
4,2012,11,29,2012-11-29,37.5,21.9,1025.9,9.7,5.8,15.9,22.9,43.0,32.0,0.01,999.9,0,0,7,0,87,0,31,0,125,515
5,2019,11,15,2019-11-15,49.3,42.0,1022.5,9.8,11.0,15.9,20.0,54.0,45.0,0.0,999.9,0,0,11,0,121,0,42,0,174,621
7,2014,11,16,2014-11-16,38.1,26.0,1027.1,10.0,5.6,15.9,22.0,50.0,23.0,0.0,999.9,0,0,5,0,90,0,19,0,114,429
7,2020,11,22,2020-11-22,50.9,40.7,1030.6,10.0,12.5,15.9,21.0,64.9,48.0,0.0,999.9,0,0,7,2,78,1,11,3,96,222
4,2017,11,02,2017-11-02,58.9,56.1,1026.9,10.0,10.4,15.9,999.9,64.0,55.0,0.0,999.9,0,0,30,1,118,0,39,1,186,746
2,2015,11,10,2015-11-10,55.8,50.8,1023.4,9.3,7.9,15.9,22.9,61.0,43.0,0.0,999.9,0,0,10,0,125,0,57,0,192,757
4,2020,11,26,2020-11-26,55.7,53.3,1020.9,7.0,10.2,15.9,999.9,57.9,52.0,0.0,999.9,1,0,14,0,61,2,17,2,92,203
4,2012,11,22,2012-11-22,47.3,36.2,1023.4,10.0,3.4,15.9,999.9,54.0,42.1,0.0,999.9,0,0,4,1,89,0,19,1,112,384
4,2019,11,14,2019-11-14,35.0,24.6,1030.7,10.0,8.0,15.9,17.1,48.0,21.9,0.0,999.9,0,0,12,0,98,0,31,0,141,545
3,2013,11,13,2013-11-13,33.5,20.7,1022.1,10.0,12.6,15.9,25.1,37.4,30.0,0.06,999.9,0,0,14,0,117,1,37,1,168,593
3,2016,11,02,2016-11-02,55.9,49.9,1024.1,10.0,9.9,15.9,999.9,63.0,34.0,0.0,999.9,0,0,15,1,124,0,25,1,164,665
2,2017,11,28,2017-11-28,37.9,27.4,1028.0,10.0,10.0,15.9,22.0,48.9,28.0,0.0,999.9,0,1,14,0,109,0,34,1,157,649
6,2012,11,17,2012-11-17,43.6,27.9,1034.8,10.0,4.7,16.9,22.0,51.1,39.0,0.0,999.9,0,0,7,0,105,1,31,1,143,542
1,2012,11,26,2012-11-26,40.3,19.7,1017.3,10.0,4.9,16.9,23.9,46.9,36.0,0.0,999.9,0,0,13,0,121,1,40,1,174,563
3,2012,11,21,2012-11-21,46.5,32.7,1021.7,10.0,4.2,16.9,22.0,53.6,41.0,0.0,999.9,0,0,18,0,123,0,45,0,186,689
1,2012,11,19,2012-11-19,43.0,34.8,1032.3,10.0,6.3,16.9,22.9,53.6,37.9,0.0,999.9,0,0,7,0,98,0,34,0,139,585
3,2019,11,06,2019-11-06,51.5,38.9,1024.1,9.9,10.5,17.1,22.0,62.1,41.0,0.38,999.9,0,0,13,0,103,1,28,1,144,615
7,2020,11,15,2020-11-15,46.4,33.9,1022.8,10.0,9.6,17.1,20.0,55.0,32.0,0.0,999.9,0,0,14,0,68,0,11,0,93,249
3,2019,11,27,2019-11-27,48.5,46.0,1016.5,6.0,6.0,17.1,999.9,55.9,35.1,0.0,999.9,1,0,6,0,140,0,24,0,170,561
