DATE,BOROUGH,WEEKDAY,YEAR,MONTH,DAY,COLLISION_DATE,TEMP,DEWP,SLP,VISIB,WDSP,MXPSD,GUST,MAX,MIN,PRCP,SNDP,FOG,CYC_KILL,CYC_INJD,MOTO_KILL,MOTO_INJD,PEDS_KILL,PEDS_INJD,PERS_KILL,PERS_INJD,NUM_COLS
2014/06/20,BRONX,5,2014,6,20,2014/06/20,64.6,48.8,1013.2,9.8,6,11.1,999.9,73,52,0.08,999.9,0,0,2,0,15,0,5,0,22,82
2014/06/20,BROOKLYN,5,2014,6,20,2014/06/20,64.6,48.8,1013.2,9.8,6,11.1,999.9,73,52,0.08,999.9,0,0,14,0,30,0,15,0,59,194
2014/06/20,QUEENS,5,2014,6,20,2014/06/20,64.6,48.8,1013.2,9.8,6,11.1,999.9,73,52,0.08,999.9,0,0,4,0,41,0,7,0,52,175
2014/06/20,STATEN ISLAND,5,2014,6,20,2014/06/20,64.6,48.8,1013.2,9.8,6,11.1,999.9,73,52,0.08,999.9,0,0,0,0,8,0,2,0,10,28
2014/06/21,MANHATTAN,6,2014,6,21,2014/06/21,59.9,46.2,1013.9,10,5.1,12,999.9,73,48,0,999.9,0,0,5,0,22,0,7,0,34,99
2014/06/21,QUEENS,6,2014,6,21,2014/06/21,59.9,46.2,1013.9,10,5.1,12,999.9,73,48,0,999.9,0,0,3,0,29,0,9,0,41,156
2014/06/21,BROOKLYN,6,2014,6,21,2014/06/21,59.9,46.2,1013.9,10,5.1,12,999.9,73,48,0,999.9,0,0,3,0,19,0,5,0,27,124
2014/06/21,BRONX,6,2014,6,21,2014/06/21,59.9,46.2,1013.9,10,5.1,12,999.9,73,48,0,999.9,0,0,3,0,22,0,9,0,34,70
2014/06/21,STATEN ISLAND,6,2014,6,21,2014/06/21,59.9,46.2,1013.9,10,5.1,12,999.9,73,48,0,999.9,0,0,0,0,4,0,0,0,4,16
2014/06/22,BROOKLYN,7,2014,6,22,2014/06/22,63.2,49.2,1014.6,9.9,6,11.1,999.9,73,48,0,999.9,0,0,3,0,28,0,2,0,33,117
2014/06/22,MANHATTAN,7,2014,6,22,2014/06/22,63.2,49.2,1014.6,9.9,6,11.1,999.9,73,48,0,999.9,0,0,3,0,10,0,4,0,17,88
2014/06/22,QUEENS,7,2014,6,22,2014/06/22,63.2,49.2,1014.6,9.9,6,11.1,999.9,73,48,0,999.9,0,0,1,0,32,0,4,0,37,124
2014/06/22,BRONX,7,2014,6,22,2014/06/22,63.2,49.2,1014.6,9.9,6,11.1,999.9,73,48,0,999.9,0,0,2,0,19,0,3,0,24,53
2014/06/22,STATEN ISLAND,7,2014,6,22,2014/06/22,63.2,49.2,1014.6,9.9,6,11.1,999.9,73,48,0,999.9,0,0,0,0,4,0,0,0,4,12
2014/06/23,MANHATTAN,1,2014,6,23,2014/06/23,62.1,50.3,1019.7,10,4.1,9.9,999.9,73,52,0,999.9,0,0,5,0,11,0,7,0,23,115
2014/06/23,BRONX,1,2014,6,23,2014/06/23,62.1,50.3,1019.7,10,4.1,9.9,999.9,73,52,0,999.9,0,0,3,0,7,0,5,0,15,77
2014/06/23,BROOKLYN,1,2014,6,23,2014/06/23,62.1,50.3,1019.7,10,4.1,9.9,999.9,73,52,0,999.9,0,0,4,0,19,0,22,0,45,170
2014/06/23,QUEENS,1,2014,6,23,2014/06/23,62.1,50.3,1019.7,10,4.1,9.9,999.9,73,52,0,999.9,0,0,2,0,32,0,8,0,42,143
2014/06/23,STATEN ISLAND,1,2014,6,23,2014/06/23,62.1,50.3,1019.7,10,4.1,9.9,999.9,73,52,0,999.9,0,0,0,0,7,0,2,0,9,40
2014/06/24,MANHATTAN,2,2014,6,24,2014/06/24,60,51.9,1022,10,5.3,12,999.9,66.9,53.1,0,999.9,0,0,11,0,9,0,9,0,29,136
2014/06/24,QUEENS,2,2014,6,24,2014/06/24,60,51.9,1022,10,5.3,12,999.9,66.9,53.1,0,999.9,0,0,6,0,25,0,5,0,36,149
2014/06/24,BROOKLYN,2,2014,6,24,2014/06/24,60,51.9,1022,10,5.3,12,999.9,66.9,53.1,0,999.9,0,0,7,0,20,0,3,0,30,166
2014/06/24,BRONX,2,2014,6,24,2014/06/24,60,51.9,1022,10,5.3,12,999.9,66.9,53.1,0,999.9,0,0,3,0,15,0,8,0,26,69
2014/06/24,STATEN ISLAND,2,2014,6,24,2014/06/24,60,51.9,1022,10,5.3,12,999.9,66.9,53.1,0,999.9,0,0,0,0,7,0,1,0,8,24
2014/06/25,STATEN ISLAND,3,2014,6,25,2014/06/25,66.8,61.6,1017,9.9,8.3,13,999.9,73.9,61,0,999.9,0,0,0,0,5,0,1,0,6,25
2014/06/25,BROOKLYN,3,2014,6,25,2014/06/25,66.8,61.6,1017,9.9,8.3,13,999.9,73.9,61,0,999.9,0,0,8,0,36,1,20,1,64,162
2014/06/25,QUEENS,3,2014,6,25,2014/06/25,66.8,61.6,1017,9.9,8.3,13,999.9,73.9,61,0,999.9,0,0,4,0,28,0,3,0,35,158
2014/06/25,MANHATTAN,3,2014,6,25,2014/06/25,66.8,61.6,1017,9.9,8.3,13,999.9,73.9,61,0,999.9,0,0,3,0,9,0,8,0,20,128
2014/06/25,BRONX,3,2014,6,25,2014/06/25,66.8,61.6,1017,9.9,8.3,13,999.9,73.9,61,0,999.9,0,0,3,0,12,0,4,0,19,69
2014/06/26,BRONX,4,2014,6,26,2014/06/26,66.7,64.4,1011.7,3.5,10.2,21,25.1,75.2,62.1,0.01,999.9,1,0,3,0,20,0,7,0,30,67
2014/06/26,MANHATTAN,4,2014,6,26,2014/06/26,66.7,64.4,1011.7,3.5,10.2,21,25.1,75.2,62.1,0.01,999.9,1,0,5,0,20,0,8,0,33,141
2014/06/26,QUEENS,4,2014,6,26,2014/06/26,66.7,64.4,1011.7,3.5,10.2,21,25.1,75.2,62.1,0.01,999.9,1,0,2,0,26,0,11,0,39,155
2014/06/26,BROOKLYN,4,2014,6,26,2014/06/26,66.7,64.4,1011.7,3.5,10.2,21,25.1,75.2,62.1,0.01,999.9,1,0,10,0,35,0,16,0,61,171
2014/06/26,STATEN ISLAND,4,2014,6,26,2014/06/26,66.7,64.4,1011.7,3.5,10.2,21,25.1,75.2,62.1,0.01,999.9,1,0,0,0,5,0,0,0,5,22
2014/06/27,QUEENS,5,2014,6,27,2014/06/27,63.9,53.8,1018,9.8,13.6,20,34,75,59,0.13,999.9,0,0,0,0,24,0,4,0,28,159
2014/06/27,BROOKLYN,5,2014,6,27,2014/06/27,63.9,53.8,1018,9.8,13.6,20,34,75,59,0.13,999.9,0,0,7,0,33,0,11,0,51,151
2014/06/27,MANHATTAN,5,2014,6,27,2014/06/27,63.9,53.8,1018,9.8,13.6,20,34,75,59,0.13,999.9,0,0,5,0,10,0,10,0,25,146
2014/06/27,STATEN ISLAND,5,2014,6,27,2014/06/27,63.9,53.8,1018,9.8,13.6,20,34,75,59,0.13,999.9,0,0,0,0,1,0,2,0,3,22
2014/06/27,BRONX,5,2014,6,27,2014/06/27,63.9,53.8,1018,9.8,13.6,20,34,75,59,0.13,999.9,0,0,3,0,13,0,5,0,21,67
2014/06/28,BROOKLYN,6,2014,6,28,2014/06/28,62.2,51.9,1024.1,9.5,4.8,8,999.9,72,52,0.02,999.9,0,0,8,0,45,1,6,1,59,142
2014/06/28,MANHATTAN,6,2014,6,28,2014/06/28,62.2,51.9,1024.1,9.5,4.8,8,999.9,72,52,0.02,999.9,0,0,3,0,21,0,11,0,35,129
2014/06/28,STATEN ISLAND,6,2014,6,28,2014/06/28,62.2,51.9,1024.1,9.5,4.8,8,999.9,72,52,0.02,999.9,0,0,1,0,1,0,0,0,2,15
2014/06/28,BRONX,6,2014,6,28,2014/06/28,62.2,51.9,1024.1,9.5,4.8,8,999.9,72,52,0.02,999.9,0,0,2,0,14,0,2,0,18,69
2014/06/28,QUEENS,6,2014,6,28,2014/06/28,62.2,51.9,1024.1,9.5,4.8,8,999.9,72,52,0.02,999.9,0,0,3,0,40,0,25,0,68,159
2014/06/29,QUEENS,7,2014,6,29,2014/06/29,64.7,57.9,1024,9.5,5,8.9,999.9,72,55.9,0.01,999.9,0,0,5,1,41,0,4,0,50,140
2014/06/29,MANHATTAN,7,2014,6,29,2014/06/29,64.7,57.9,1024,9.5,5,8.9,999.9,72,55.9,0.01,999.9,0,0,3,0,15,0,5,0,23,118
2014/06/29,BROOKLYN,7,2014,6,29,2014/06/29,64.7,57.9,1024,9.5,5,8.9,999.9,72,55.9,0.01,999.9,0,0,2,0,46,0,6,0,54,116
2014/06/29,STATEN ISLAND,7,2014,6,29,2014/06/29,64.7,57.9,1024,9.5,5,8.9,999.9,72,55.9,0.01,999.9,0,0,0,0,1,0,0,0,1,14
2014/06/29,BRONX,7,2014,6,29,2014/06/29,64.7,57.9,1024,9.5,5,8.9,999.9,72,55.9,0.01,999.9,0,0,3,0,12,0,6,0,21,59
2014/06/30,MANHATTAN,1,2014,6,30,2014/06/30,67.3,61.6,1019,10,8,12,999.9,73,55,0.01,999.9,0,0,7,0,20,0,8,0,35,144
2014/06/30,QUEENS,1,2014,6,30,2014/06/30,67.3,61.6,1019,10,8,12,999.9,73,55,0.01,999.9,0,0,3,0,26,0,6,0,35,150
2014/06/30,BROOKLYN,1,2014,6,30,2014/06/30,67.3,61.6,1019,10,8,12,999.9,73,55,0.01,999.9,0,0,9,0,29,0,5,0,43,147
2014/06/30,BRONX,1,2014,6,30,2014/06/30,67.3,61.6,1019,10,8,12,999.9,73,55,0.01,999.9,0,0,1,0,10,0,3,0,14,48
2014/06/30,STATEN ISLAND,1,2014,6,30,2014/06/30,67.3,61.6,1019,10,8,12,999.9,73,55,0.01,999.9,0,0,0,0,2,0,2,0,4,18
2014/07/01,BROOKLYN,2,2014,7,1,2014/07/01,68.6,65.1,1014.4,9.8,9.1,13,18.1,73.9,54,0.01,999.9,0,0,9,0,36,0,7,0,52,164
2014/07/01,MANHATTAN,2,2014,7,1,2014/07/01,68.6,65.1,1014.4,9.8,9.1,13,18.1,73.9,54,0.01,999.9,0,0,3,0,9,0,9,0,21,115
2014/07/01,BRONX,2,2014,7,1,2014/07/01,68.6,65.1,1014.4,9.8,9.1,13,18.1,73.9,54,0.01,999.9,0,0,0,0,9,0,6,0,15,68
2014/07/01,STATEN ISLAND,2,2014,7,1,2014/07/01,68.6,65.1,1014.4,9.8,9.1,13,18.1,73.9,54,0.01,999.9,0,0,0,0,1,0,2,0,3,16
2014/07/01,QUEENS,2,2014,7,1,2014/07/01,68.6,65.1,1014.4,9.8,9.1,13,18.1,73.9,54,0.01,999.9,0,0,3,0,27,0,4,0,34,158
2014/07/02,BROOKLYN,3,2014,7,2,2014/07/02,69,66,1014.4,7.2,10.2,14,20,75,64.9,0,999.9,1,0,8,0,16,1,14,1,38,161
2014/07/02,QUEENS,3,2014,7,2,2014/07/02,69,66,1014.4,7.2,10.2,14,20,75,64.9,0,999.9,1,0,4,0,33,0,4,0,41,148
2014/07/02,BRONX,3,2014,7,2,2014/07/02,69,66,1014.4,7.2,10.2,14,20,75,64.9,0,999.9,1,0,1,0,17,0,3,0,21,59
2014/07/02,MANHATTAN,3,2014,7,2,2014/07/02,69,66,1014.4,7.2,10.2,14,20,75,64.9,0,999.9,1,0,3,1,16,1,7,1,26,153
2014/07/02,STATEN ISLAND,3,2014,7,2,2014/07/02,69,66,1014.4,7.2,10.2,14,20,75,64.9,0,999.9,1,0,0,0,4,0,0,0,4,20
2014/07/03,BRONX,4,2014,7,3,2014/07/03,69.1,67.3,1015.3,1.8,8.5,12,999.9,75.9,66,0,999.9,1,0,4,0,17,0,12,0,33,70
2014/07/03,BROOKLYN,4,2014,7,3,2014/07/03,69.1,67.3,1015.3,1.8,8.5,12,999.9,75.9,66,0,999.9,1,0,8,0,39,1,9,1,56,211
2014/07/03,QUEENS,4,2014,7,3,2014/07/03,69.1,67.3,1015.3,1.8,8.5,12,999.9,75.9,66,0,999.9,1,0,1,0,30,0,6,0,37,153
2014/07/03,STATEN ISLAND,4,2014,7,3,2014/07/03,69.1,67.3,1015.3,1.8,8.5,12,999.9,75.9,66,0,999.9,1,0,0,0,1,0,0,0,1,32
2014/07/03,MANHATTAN,4,2014,7,3,2014/07/03,69.1,67.3,1015.3,1.8,8.5,12,999.9,75.9,66,0,999.9,1,0,5,0,15,0,9,0,29,144
2014/07/04,BROOKLYN,5,2014,7,4,2014/07/04,69.9,68.2,1012.5,3.9,9.8,27,36.9,75.9,64.4,0,999.9,1,0,1,0,23,0,4,0,28,88
2014/07/04,BRONX,5,2014,7,4,2014/07/04,69.9,68.2,1012.5,3.9,9.8,27,36.9,75.9,64.4,0,999.9,1,0,1,0,13,0,5,0,19,43
2014/07/04,QUEENS,5,2014,7,4,2014/07/04,69.9,68.2,1012.5,3.9,9.8,27,36.9,75.9,64.4,0,999.9,1,0,1,1,23,0,6,0,30,75
2014/07/04,STATEN ISLAND,5,2014,7,4,2014/07/04,69.9,68.2,1012.5,3.9,9.8,27,36.9,75.9,64.4,0,999.9,1,0,0,0,5,0,1,0,6,16
2014/07/04,MANHATTAN,5,2014,7,4,2014/07/04,69.9,68.2,1012.5,3.9,9.8,27,36.9,75.9,64.4,0,999.9,1,0,4,0,7,0,3,0,14,72
2014/07/05,BROOKLYN,6,2014,7,5,2014/07/05,67,55.8,1012.9,8.4,21.2,42.9,52.1,77,62.1,1.88,999.9,0,0,7,0,44,0,13,0,64,137
2014/07/05,MANHATTAN,6,2014,7,5,2014/07/05,67,55.8,1012.9,8.4,21.2,42.9,52.1,77,62.1,1.88,999.9,0,0,7,0,13,0,7,0,27,79
2014/07/05,QUEENS,6,2014,7,5,2014/07/05,67,55.8,1012.9,8.4,21.2,42.9,52.1,77,62.1,1.88,999.9,0,0,4,0,28,1,2,1,34,120
2014/07/05,BRONX,6,2014,7,5,2014/07/05,67,55.8,1012.9,8.4,21.2,42.9,52.1,77,62.1,1.88,999.9,0,0,1,0,23,0,8,0,32,64
2014/07/05,STATEN ISLAND,6,2014,7,5,2014/07/05,67,55.8,1012.9,8.4,21.2,42.9,52.1,77,62.1,1.88,999.9,0,0,0,0,15,0,0,0,15,15
2014/07/06,QUEENS,7,2014,7,6,2014/07/06,68.2,59.1,1016.4,10,14.1,18.1,26,77,62.1,0.11,999.9,0,0,4,0,32,0,1,0,37,128
2014/07/06,MANHATTAN,7,2014,7,6,2014/07/06,68.2,59.1,1016.4,10,14.1,18.1,26,77,62.1,0.11,999.9,0,0,5,0,7,0,6,0,18,85
2014/07/06,BROOKLYN,7,2014,7,6,2014/07/06,68.2,59.1,1016.4,10,14.1,18.1,26,77,62.1,0.11,999.9,0,0,2,0,37,0,5,0,44,100
2014/07/06,BRONX,7,2014,7,6,2014/07/06,68.2,59.1,1016.4,10,14.1,18.1,26,77,62.1,0.11,999.9,0,0,1,0,13,0,1,0,15,45
2014/07/06,STATEN ISLAND,7,2014,7,6,2014/07/06,68.2,59.1,1016.4,10,14.1,18.1,26,77,62.1,0.11,999.9,0,0,0,0,9,0,0,0,9,16
2014/07/07,BRONX,1,2014,7,7,2014/07/07,68.6,62.8,1012.8,9.4,13.9,15.9,22,73.9,63,0.04,999.9,0,0,2,0,33,0,2,0,37,70
2014/07/07,QUEENS,1,2014,7,7,2014/07/07,68.6,62.8,1012.8,9.4,13.9,15.9,22,73.9,63,0.04,999.9,0,0,3,0,42,0,6,0,51,151
2014/07/07,STATEN ISLAND,1,2014,7,7,2014/07/07,68.6,62.8,1012.8,9.4,13.9,15.9,22,73.9,63,0.04,999.9,0,0,0,0,9,0,0,0,9,26
2014/07/07,BROOKLYN,1,2014,7,7,2014/07/07,68.6,62.8,1012.8,9.4,13.9,15.9,22,73.9,63,0.04,999.9,0,0,4,0,35,0,6,0,45,150
2014/07/07,MANHATTAN,1,2014,7,7,2014/07/07,68.6,62.8,1012.8,9.4,13.9,15.9,22,73.9,63,0.04,999.9,0,0,4,0,3,0,1,0,8,121
2014/07/08,QUEENS,2,2014,7,8,2014/07/08,69.5,66.2,1010.5,6.2,11.8,15,20,73.9,64.9,0.01,999.9,1,0,4,0,15,0,5,0,24,143
2014/07/08,BROOKLYN,2,2014,7,8,2014/07/08,69.5,66.2,1010.5,6.2,11.8,15,20,73.9,64.9,0.01,999.9,1,0,10,0,41,0,6,0,57,143
2014/07/08,MANHATTAN,2,2014,7,8,2014/07/08,69.5,66.2,1010.5,6.2,11.8,15,20,73.9,64.9,0.01,999.9,1,0,2,0,9,0,7,0,18,140
2014/07/08,BRONX,2,2014,7,8,2014/07/08,69.5,66.2,1010.5,6.2,11.8,15,20,73.9,64.9,0.01,999.9,1,0,2,0,6,0,5,0,13,54
2014/07/08,STATEN ISLAND,2,2014,7,8,2014/07/08,69.5,66.2,1010.5,6.2,11.8,15,20,73.9,64.9,0.01,999.9,1,0,0,0,6,0,1,0,7,26
2014/07/09,QUEENS,3,2014,7,9,2014/07/09,69.4,66.7,1012.5,5.1,12.3,19,27,73.9,66,0.02,999.9,1,0,2,1,16,0,5,0,23,132
2014/07/09,BRONX,3,2014,7,9,2014/07/09,69.4,66.7,1012.5,5.1,12.3,19,27,73.9,66,0.02,999.9,1,0,4,0,9,0,4,0,17,67
2014/07/09,MANHATTAN,3,2014,7,9,2014/07/09,69.4,66.7,1012.5,5.1,12.3,19,27,73.9,66,0.02,999.9,1,0,3,0,12,0,8,0,23,109
2014/07/09,BROOKLYN,3,2014,7,9,2014/07/09,69.4,66.7,1012.5,5.1,12.3,19,27,73.9,66,0.02,999.9,1,0,3,1,11,0,7,0,21,137
2014/07/09,STATEN ISLAND,3,2014,7,9,2014/07/09,69.4,66.7,1012.5,5.1,12.3,19,27,73.9,66,0.02,999.9,1,0,0,0,3,0,1,0,4,24
2014/07/10,MANHATTAN,4,2014,7,10,2014/07/10,69.4,66.1,1017.9,5.4,6.1,18.1,25.1,78.1,64.4,0.01,999.9,1,0,5,0,8,1,9,1,22,129
2014/07/10,BROOKLYN,4,2014,7,10,2014/07/10,69.4,66.1,1017.9,5.4,6.1,18.1,25.1,78.1,64.4,0.01,999.9,1,0,4,0,26,0,9,0,39,152
2014/07/10,QUEENS,4,2014,7,10,2014/07/10,69.4,66.1,1017.9,5.4,6.1,18.1,25.1,78.1,64.4,0.01,999.9,1,0,3,0,24,0,5,0,32,134
2014/07/10,STATEN ISLAND,4,2014,7,10,2014/07/10,69.4,66.1,1017.9,5.4,6.1,18.1,25.1,78.1,64.4,0.01,999.9,1,0,0,0,4,0,0,0,4,24
2014/07/10,BRONX,4,2014,7,10,2014/07/10,69.4,66.1,1017.9,5.4,6.1,18.1,25.1,78.1,64.4,0.01,999.9,1,0,3,0,13,0,2,0,18,54
2014/07/11,QUEENS,5,2014,7,11,2014/07/11,69.1,62.4,1021.9,6.5,4.3,8,999.9,78.1,64,0.03,999.9,1,0,6,0,37,0,9,0,52,152
2014/07/11,BROOKLYN,5,2014,7,11,2014/07/11,69.1,62.4,1021.9,6.5,4.3,8,999.9,78.1,64,0.03,999.9,1,0,3,0,33,0,12,0,48,159
2014/07/11,BRONX,5,2014,7,11,2014/07/11,69.1,62.4,1021.9,6.5,4.3,8,999.9,78.1,64,0.03,999.9,1,0,2,0,25,0,4,0,31,67
2014/07/11,MANHATTAN,5,2014,7,11,2014/07/11,69.1,62.4,1021.9,6.5,4.3,8,999.9,78.1,64,0.03,999.9,1,0,4,0,4,0,6,0,14,128
2014/07/11,STATEN ISLAND,5,2014,7,11,2014/07/11,69.1,62.4,1021.9,6.5,4.3,8,999.9,78.1,64,0.03,999.9,1,0,0,0,8,0,0,0,8,21
2014/07/12,QUEENS,6,2014,7,12,2014/07/12,65.7,58.8,1023.4,9.9,4.4,9.9,999.9,75.9,57.9,0.01,999.9,0,0,2,0,31,0,5,0,38,132
2014/07/12,BROOKLYN,6,2014,7,12,2014/07/12,65.7,58.8,1023.4,9.9,4.4,9.9,999.9,75.9,57.9,0.01,999.9,0,0,4,0,35,0,2,0,41,136
2014/07/12,MANHATTAN,6,2014,7,12,2014/07/12,65.7,58.8,1023.4,9.9,4.4,9.9,999.9,75.9,57.9,0.01,999.9,0,0,3,0,15,0,6,0,24,106
2014/07/12,BRONX,6,2014,7,12,2014/07/12,65.7,58.8,1023.4,9.9,4.4,9.9,999.9,75.9,57.9,0.01,999.9,0,0,1,0,8,0,7,0,16,70
2014/07/12,STATEN ISLAND,6,2014,7,12,2014/07/12,65.7,58.8,1023.4,9.9,4.4,9.9,999.9,75.9,57.9,0.01,999.9,0,0,0,0,1,0,0,0,1,18
2014/07/13,QUEENS,7,2014,7,13,2014/07/13,68.7,63.6,1020,9.8,9.7,14,999.9,73,57.9,0.01,999.9,0,0,2,0,19,0,7,0,28,90
2014/07/13,MANHATTAN,7,2014,7,13,2014/07/13,68.7,63.6,1020,9.8,9.7,14,999.9,73,57.9,0.01,999.9,0,0,4,0,19,0,6,0,29,103
2014/07/13,BRONX,7,2014,7,13,2014/07/13,68.7,63.6,1020,9.8,9.7,14,999.9,73,57.9,0.01,999.9,0,0,3,0,17,0,3,0,23,52
2014/07/13,STATEN ISLAND,7,2014,7,13,2014/07/13,68.7,63.6,1020,9.8,9.7,14,999.9,73,57.9,0.01,999.9,0,0,0,0,1,0,0,0,1,7
2014/07/13,BROOKLYN,7,2014,7,13,2014/07/13,68.7,63.6,1020,9.8,9.7,14,999.9,73,57.9,0.01,999.9,0,0,4,0,33,1,6,1,43,106
2014/07/14,QUEENS,1,2014,7,14,2014/07/14,69.7,67,1014.5,7.4,12,15,21,73.9,64,0,999.9,0,0,4,0,37,0,5,0,46,146
2014/07/14,MANHATTAN,1,2014,7,14,2014/07/14,69.7,67,1014.5,7.4,12,15,21,73.9,64,0,999.9,0,0,5,0,16,0,10,0,31,120
2014/07/14,BROOKLYN,1,2014,7,14,2014/07/14,69.7,67,1014.5,7.4,12,15,21,73.9,64,0,999.9,0,0,2,0,26,1,6,1,34,121
2014/07/14,BRONX,1,2014,7,14,2014/07/14,69.7,67,1014.5,7.4,12,15,21,73.9,64,0,999.9,0,0,2,0,8,0,8,0,18,59
2014/07/14,STATEN ISLAND,1,2014,7,14,2014/07/14,69.7,67,1014.5,7.4,12,15,21,73.9,64,0,999.9,0,0,0,0,1,0,1,0,2,21
2014/07/15,QUEENS,2,2014,7,15,2014/07/15,71.4,69.1,1011.6,5.8,13.1,15.9,22,75.2,68,0,999.9,1,0,2,0,31,0,7,0,40,149
2014/07/15,BRONX,2,2014,7,15,2014/07/15,71.4,69.1,1011.6,5.8,13.1,15.9,22,75.2,68,0,999.9,1,0,1,0,13,0,1,0,15,49
2014/07/15,MANHATTAN,2,2014,7,15,2014/07/15,71.4,69.1,1011.6,5.8,13.1,15.9,22,75.2,68,0,999.9,1,0,4,0,12,0,6,0,22,134
2014/07/15,BROOKLYN,2,2014,7,15,2014/07/15,71.4,69.1,1011.6,5.8,13.1,15.9,22,75.2,68,0,999.9,1,0,5,0,27,0,8,0,40,144
2014/07/15,STATEN ISLAND,2,2014,7,15,2014/07/15,71.4,69.1,1011.6,5.8,13.1,15.9,22,75.2,68,0,999.9,1,0,1,0,4,0,0,0,5,16
2014/07/16,MANHATTAN,3,2014,7,16,2014/07/16,70.4,68.5,1010.6,6,13.7,15.9,22.9,75,68,0,999.9,0,0,6,0,10,0,2,0,18,123
2014/07/16,BROOKLYN,3,2014,7,16,2014/07/16,70.4,68.5,1010.6,6,13.7,15.9,22.9,75,68,0,999.9,0,0,10,0,20,0,7,0,37,134
2014/07/16,QUEENS,3,2014,7,16,2014/07/16,70.4,68.5,1010.6,6,13.7,15.9,22.9,75,68,0,999.9,0,0,5,0,23,0,5,0,33,116
2014/07/16,BRONX,3,2014,7,16,2014/07/16,70.4,68.5,1010.6,6,13.7,15.9,22.9,75,68,0,999.9,0,0,3,0,15,0,4,0,22,63
2014/07/16,STATEN ISLAND,3,2014,7,16,2014/07/16,70.4,68.5,1010.6,6,13.7,15.9,22.9,75,68,0,999.9,0,0,0,0,7,0,1,0,8,19
2014/07/17,MANHATTAN,4,2014,7,17,2014/07/17,70.4,63.7,1013.3,7.7,4.5,8,999.9,77,66.2,0.01,999.9,1,0,7,0,16,0,10,0,33,155
2014/07/17,BRONX,4,2014,7,17,2014/07/17,70.4,63.7,1013.3,7.7,4.5,8,999.9,77,66.2,0.01,999.9,1,0,0,0,8,0,4,0,12,55
2014/07/17,QUEENS,4,2014,7,17,2014/07/17,70.4,63.7,1013.3,7.7,4.5,8,999.9,77,66.2,0.01,999.9,1,0,6,0,18,0,1,0,25,132
2014/07/17,BROOKLYN,4,2014,7,17,2014/07/17,70.4,63.7,1013.3,7.7,4.5,8,999.9,77,66.2,0.01,999.9,1,0,11,0,20,0,5,0,36,142
2014/07/17,STATEN ISLAND,4,2014,7,17,2014/07/17,70.4,63.7,1013.3,7.7,4.5,8,999.9,77,66.2,0.01,999.9,1,0,0,0,0,0,1,0,1,25
2014/07/18,MANHATTAN,5,2014,7,18,2014/07/18,69.6,59.4,1020.7,9.6,5,7,999.9,79,63,0.04,999.9,0,0,1,0,16,0,4,0,21,138
2014/07/18,BROOKLYN,5,2014,7,18,2014/07/18,69.6,59.4,1020.7,9.6,5,7,999.9,79,63,0.04,999.9,0,0,4,0,46,0,14,0,64,157
2014/07/18,QUEENS,5,2014,7,18,2014/07/18,69.6,59.4,1020.7,9.6,5,7,999.9,79,63,0.04,999.9,0,0,2,1,30,0,3,0,35,147
2014/07/18,BRONX,5,2014,7,18,2014/07/18,69.6,59.4,1020.7,9.6,5,7,999.9,79,63,0.04,999.9,0,0,0,0,7,0,0,0,7,55
2014/07/18,STATEN ISLAND,5,2014,7,18,2014/07/18,69.6,59.4,1020.7,9.6,5,7,999.9,79,63,0.04,999.9,0,0,0,0,0,1,0,1,0,13
2014/07/19,BRONX,6,2014,7,19,2014/07/19,65,54.1,1024.2,10,5,9.9,999.9,78.1,55.9,0,999.9,0,0,0,0,12,0,2,0,14,42
2014/07/19,MANHATTAN,6,2014,7,19,2014/07/19,65,54.1,1024.2,10,5,9.9,999.9,78.1,55.9,0,999.9,0,0,6,0,14,0,6,0,26,109
2014/07/19,BROOKLYN,6,2014,7,19,2014/07/19,65,54.1,1024.2,10,5,9.9,999.9,78.1,55.9,0,999.9,0,0,12,0,37,0,4,0,53,109
2014/07/19,STATEN ISLAND,6,2014,7,19,2014/07/19,65,54.1,1024.2,10,5,9.9,999.9,78.1,55.9,0,999.9,0,0,0,0,9,0,1,0,10,20
2014/07/19,QUEENS,6,2014,7,19,2014/07/19,65,54.1,1024.2,10,5,9.9,999.9,78.1,55.9,0,999.9,0,0,1,0,35,0,1,0,37,124
2014/07/20,BROOKLYN,7,2014,7,20,2014/07/20,65.2,57.9,1021.3,9.1,10,13,18.1,73.9,55.9,0,999.9,0,0,4,0,33,1,5,1,42,119
2014/07/20,BRONX,7,2014,7,20,2014/07/20,65.2,57.9,1021.3,9.1,10,13,18.1,73.9,55.9,0,999.9,0,0,2,0,12,0,3,0,17,47
2014/07/20,MANHATTAN,7,2014,7,20,2014/07/20,65.2,57.9,1021.3,9.1,10,13,18.1,73.9,55.9,0,999.9,0,1,5,0,9,0,0,0,14,68
2014/07/20,QUEENS,7,2014,7,20,2014/07/20,65.2,57.9,1021.3,9.1,10,13,18.1,73.9,55.9,0,999.9,0,0,1,0,28,0,7,0,36,110
2014/07/20,STATEN ISLAND,7,2014,7,20,2014/07/20,65.2,57.9,1021.3,9.1,10,13,18.1,73.9,55.9,0,999.9,0,0,0,0,1,0,0,0,1,15
2014/07/21,QUEENS,1,2014,7,21,2014/07/21,65.9,63.3,1020.4,6,12.8,15.9,21,70,62.6,0.4,999.9,0,0,3,0,18,0,8,0,29,138
