DATE,BOROUGH,WEEKDAY,YEAR,MONTH,DAY,COLLISION_DATE,TEMP,DEWP,SLP,VISIB,WDSP,MXPSD,GUST,MAX,MIN,PRCP,SNDP,FOG,CYC_KILL,CYC_INJD,MOTO_KILL,MOTO_INJD,PEDS_KILL,PEDS_INJD,PERS_KILL,PERS_INJD,NUM_COLS
2012-08-21,MANHATTAN,2,2012,08,21,2012-08-21,72.8,57.2,1015.5,10,2.5,12.0,999.9,81,60.8,0,999.9,0,0,4,0,17,0,7,0,28,109
2012-08-21,BRONX,2,2012,08,21,2012-08-21,72.8,57.2,1015.5,10,2.5,12.0,999.9,81,60.8,0,999.9,0,0,2,1,13,1,4,1,19,46
2012-08-21,QUEENS,2,2012,08,21,2012-08-21,72.8,57.2,1015.5,10,2.5,12.0,999.9,81,60.8,0,999.9,0,0,2,0,21,0,0,0,23,103
2012-08-21,BROOKLYN,2,2012,08,21,2012-08-21,72.8,57.2,1015.5,10,2.5,12.0,999.9,81,60.8,0,999.9,0,0,5,0,25,0,11,0,41,122
2012-08-21,STATEN ISLAND,2,2012,08,21,2012-08-21,72.8,57.2,1015.5,10,2.5,12.0,999.9,81,60.8,0,999.9,0,0,0,0,3,0,1,0,4,28
2012-10-27,BRONX,6,2012,10,27,2012-10-27,61.9,53.9,1017,9.6,4.3,12.0,16.9,64.9,42.8,0,999.9,0,0,0,1,22,0,3,0,25,60
2012-10-27,MANHATTAN,6,2012,10,27,2012-10-27,61.9,53.9,1017,9.6,4.3,12.0,16.9,64.9,42.8,0,999.9,0,0,1,0,11,0,8,0,20,122
2012-10-27,QUEENS,6,2012,10,27,2012-10-27,61.9,53.9,1017,9.6,4.3,12.0,16.9,64.9,42.8,0,999.9,0,0,0,0,21,0,4,0,25,108
2012-10-27,BROOKLYN,6,2012,10,27,2012-10-27,61.9,53.9,1017,9.6,4.3,12.0,16.9,64.9,42.8,0,999.9,0,0,5,0,26,0,9,0,40,120
2012-10-27,STATEN ISLAND,6,2012,10,27,2012-10-27,61.9,53.9,1017,9.6,4.3,12.0,16.9,64.9,42.8,0,999.9,0,0,0,0,9,0,0,0,9,20
2012-08-25,QUEENS,6,2012,08,25,2012-08-25,75.7,65.2,1023.6,7.3,3.2,13.0,18.1,84,62.6,0.01,999.9,1,0,5,0,28,0,5,0,38,117
2012-08-25,BROOKLYN,6,2012,08,25,2012-08-25,75.7,65.2,1023.6,7.3,3.2,13.0,18.1,84,62.6,0.01,999.9,1,0,8,0,17,0,4,0,29,115
2012-08-25,BRONX,6,2012,08,25,2012-08-25,75.7,65.2,1023.6,7.3,3.2,13.0,18.1,84,62.6,0.01,999.9,1,0,2,0,14,0,3,0,19,57
2012-08-25,MANHATTAN,6,2012,08,25,2012-08-25,75.7,65.2,1023.6,7.3,3.2,13.0,18.1,84,62.6,0.01,999.9,1,0,1,0,16,0,5,0,22,97
2012-08-25,STATEN ISLAND,6,2012,08,25,2012-08-25,75.7,65.2,1023.6,7.3,3.2,13.0,18.1,84,62.6,0.01,999.9,1,0,1,0,5,0,1,0,7,22
2012-09-09,BROOKLYN,7,2012,09,09,2012-09-09,68.4,57.3,1009.6,9.5,3.0,16.9,21,75.9,60.8,0.04,999.9,0,0,4,0,38,0,13,0,55,122
2012-09-09,MANHATTAN,7,2012,09,09,2012-09-09,68.4,57.3,1009.6,9.5,3.0,16.9,21,75.9,60.8,0.04,999.9,0,0,4,0,16,0,9,0,29,109
2012-09-09,QUEENS,7,2012,09,09,2012-09-09,68.4,57.3,1009.6,9.5,3.0,16.9,21,75.9,60.8,0.04,999.9,0,0,2,0,21,0,2,0,25,94
2012-09-09,BRONX,7,2012,09,09,2012-09-09,68.4,57.3,1009.6,9.5,3.0,16.9,21,75.9,60.8,0.04,999.9,0,0,2,0,8,0,5,0,15,50
2012-09-09,STATEN ISLAND,7,2012,09,09,2012-09-09,68.4,57.3,1009.6,9.5,3.0,16.9,21,75.9,60.8,0.04,999.9,0,0,0,0,1,0,1,0,2,22
2012-09-17,MANHATTAN,1,2012,09,17,2012-09-17,66.5,48,1018.3,10,2.2,7.0,999.9,77,48.2,0,999.9,0,0,4,0,15,1,8,1,27,123
2012-09-17,BROOKLYN,1,2012,09,17,2012-09-17,66.5,48,1018.3,10,2.2,7.0,999.9,77,48.2,0,999.9,0,0,5,1,13,0,7,0,25,96
2012-09-17,QUEENS,1,2012,09,17,2012-09-17,66.5,48,1018.3,10,2.2,7.0,999.9,77,48.2,0,999.9,0,0,1,0,19,0,5,0,25,95
2012-09-17,STATEN ISLAND,1,2012,09,17,2012-09-17,66.5,48,1018.3,10,2.2,7.0,999.9,77,48.2,0,999.9,0,0,0,0,5,0,1,0,6,28
2012-09-17,BRONX,1,2012,09,17,2012-09-17,66.5,48,1018.3,10,2.2,7.0,999.9,77,48.2,0,999.9,0,0,1,0,9,0,3,0,13,45
2012-11-23,BRONX,5,2012,11,23,2012-11-23,48.3,40.8,1016.5,8.9,3.4,8.9,999.9,54,39.2,0,999.9,1,0,0,0,9,0,4,0,13,51
2012-11-23,BROOKLYN,5,2012,11,23,2012-11-23,48.3,40.8,1016.5,8.9,3.4,8.9,999.9,54,39.2,0,999.9,1,0,2,0,45,0,7,0,54,125
2012-11-23,QUEENS,5,2012,11,23,2012-11-23,48.3,40.8,1016.5,8.9,3.4,8.9,999.9,54,39.2,0,999.9,1,0,1,0,17,0,9,0,27,118
2012-11-23,MANHATTAN,5,2012,11,23,2012-11-23,48.3,40.8,1016.5,8.9,3.4,8.9,999.9,54,39.2,0,999.9,1,0,1,0,1,0,3,0,5,66
2012-11-23,STATEN ISLAND,5,2012,11,23,2012-11-23,48.3,40.8,1016.5,8.9,3.4,8.9,999.9,54,39.2,0,999.9,1,0,0,0,5,0,4,0,9,38
2012-12-25,BROOKLYN,2,2012,12,25,2012-12-25,37.5,32.5,1016.2,6.8,4.8,15.0,25.1,46.4,30.2,0.01,999.9,0,0,0,0,30,0,2,0,32,89
2012-12-25,QUEENS,2,2012,12,25,2012-12-25,37.5,32.5,1016.2,6.8,4.8,15.0,25.1,46.4,30.2,0.01,999.9,0,0,0,0,26,0,4,0,30,90
2012-12-25,MANHATTAN,2,2012,12,25,2012-12-25,37.5,32.5,1016.2,6.8,4.8,15.0,25.1,46.4,30.2,0.01,999.9,0,0,0,0,13,0,6,0,19,65
2012-12-25,STATEN ISLAND,2,2012,12,25,2012-12-25,37.5,32.5,1016.2,6.8,4.8,15.0,25.1,46.4,30.2,0.01,999.9,0,0,0,0,6,0,0,0,6,15
2012-12-25,BRONX,2,2012,12,25,2012-12-25,37.5,32.5,1016.2,6.8,4.8,15.0,25.1,46.4,30.2,0.01,999.9,0,0,1,0,18,0,1,0,20,49
2012-09-16,STATEN ISLAND,7,2012,09,16,2012-09-16,65.1,46.5,1018.9,10,1.9,13.0,20,73,53.6,0,999.9,0,0,1,0,3,0,0,0,4,17
2012-09-16,QUEENS,7,2012,09,16,2012-09-16,65.1,46.5,1018.9,10,1.9,13.0,20,73,53.6,0,999.9,0,0,1,1,31,0,5,0,37,116
2012-09-16,BRONX,7,2012,09,16,2012-09-16,65.1,46.5,1018.9,10,1.9,13.0,20,73,53.6,0,999.9,0,0,2,0,9,0,0,0,11,45
2012-09-16,BROOKLYN,7,2012,09,16,2012-09-16,65.1,46.5,1018.9,10,1.9,13.0,20,73,53.6,0,999.9,0,0,2,0,22,0,9,0,33,103
2012-09-16,MANHATTAN,7,2012,09,16,2012-09-16,65.1,46.5,1018.9,10,1.9,13.0,20,73,53.6,0,999.9,0,0,0,0,22,0,2,0,24,98
2012-11-06,MANHATTAN,2,2012,11,06,2012-11-06,36.6,17.4,1022,10,4.8,14.0,18.1,45,32,0.07,999.9,0,0,3,0,8,1,5,1,16,104
2012-11-06,BRONX,2,2012,11,06,2012-11-06,36.6,17.4,1022,10,4.8,14.0,18.1,45,32,0.07,999.9,0,0,0,0,10,0,4,0,14,43
2012-11-06,STATEN ISLAND,2,2012,11,06,2012-11-06,36.6,17.4,1022,10,4.8,14.0,18.1,45,32,0.07,999.9,0,0,0,0,7,0,3,0,10,30
2012-11-06,QUEENS,2,2012,11,06,2012-11-06,36.6,17.4,1022,10,4.8,14.0,18.1,45,32,0.07,999.9,0,0,2,0,16,0,8,0,26,110
2012-11-06,BROOKLYN,2,2012,11,06,2012-11-06,36.6,17.4,1022,10,4.8,14.0,18.1,45,32,0.07,999.9,0,0,7,0,17,0,10,0,34,133
2012-10-07,QUEENS,7,2012,10,07,2012-10-07,52.5,42.3,1017.4,9.3,2.0,16.9,23.9,66.2,48,0.04,999.9,0,0,0,0,42,0,14,0,56,113
2012-10-07,STATEN ISLAND,7,2012,10,07,2012-10-07,52.5,42.3,1017.4,9.3,2.0,16.9,23.9,66.2,48,0.04,999.9,0,0,0,0,9,0,0,0,9,26
2012-10-07,BROOKLYN,7,2012,10,07,2012-10-07,52.5,42.3,1017.4,9.3,2.0,16.9,23.9,66.2,48,0.04,999.9,0,0,5,0,35,0,11,0,51,123
2012-10-07,BRONX,7,2012,10,07,2012-10-07,52.5,42.3,1017.4,9.3,2.0,16.9,23.9,66.2,48,0.04,999.9,0,0,0,0,11,0,5,0,16,51
2012-10-07,MANHATTAN,7,2012,10,07,2012-10-07,52.5,42.3,1017.4,9.3,2.0,16.9,23.9,66.2,48,0.04,999.9,0,0,1,0,19,0,12,0,32,100
2012-10-29,MANHATTAN,1,2012,10,29,2012-10-29,56.9,53.1,994,6.1,18.7,35.9,52.1,64.4,54,0.03,999.9,0,0,0,0,6,0,1,0,7,65
2012-10-29,BROOKLYN,1,2012,10,29,2012-10-29,56.9,53.1,994,6.1,18.7,35.9,52.1,64.4,54,0.03,999.9,0,0,0,0,31,0,2,0,33,84
2012-10-29,QUEENS,1,2012,10,29,2012-10-29,56.9,53.1,994,6.1,18.7,35.9,52.1,64.4,54,0.03,999.9,0,0,1,0,17,0,1,0,19,72
2012-10-29,BRONX,1,2012,10,29,2012-10-29,56.9,53.1,994,6.1,18.7,35.9,52.1,64.4,54,0.03,999.9,0,0,0,0,4,0,3,0,7,33
2012-10-29,STATEN ISLAND,1,2012,10,29,2012-10-29,56.9,53.1,994,6.1,18.7,35.9,52.1,64.4,54,0.03,999.9,0,0,0,0,1,0,0,0,1,11
2012-07-04,BROOKLYN,3,2012,07,04,2012-07-04,81.8,65.6,1009.1,9.2,3.6,11.1,999.9,91,68,0.06,999.9,0,0,4,0,36,0,5,0,45,104
2012-07-04,MANHATTAN,3,2012,07,04,2012-07-04,81.8,65.6,1009.1,9.2,3.6,11.1,999.9,91,68,0.06,999.9,0,0,1,0,10,0,5,0,16,69
2012-07-04,BRONX,3,2012,07,04,2012-07-04,81.8,65.6,1009.1,9.2,3.6,11.1,999.9,91,68,0.06,999.9,0,0,1,0,20,0,5,0,26,53
2012-07-04,QUEENS,3,2012,07,04,2012-07-04,81.8,65.6,1009.1,9.2,3.6,11.1,999.9,91,68,0.06,999.9,0,0,3,0,26,0,4,0,33,108
2012-07-04,STATEN ISLAND,3,2012,07,04,2012-07-04,81.8,65.6,1009.1,9.2,3.6,11.1,999.9,91,68,0.06,999.9,0,0,0,0,6,0,0,0,6,25
2012-11-10,BROOKLYN,6,2012,11,10,2012-11-10,48,35,1025,7.9,2.0,14.0,20,54,41,0,999.9,0,0,3,0,23,0,6,0,32,118
2012-11-10,MANHATTAN,6,2012,11,10,2012-11-10,48,35,1025,7.9,2.0,14.0,20,54,41,0,999.9,0,0,2,0,6,0,6,0,14,85
2012-11-10,QUEENS,6,2012,11,10,2012-11-10,48,35,1025,7.9,2.0,14.0,20,54,41,0,999.9,0,0,2,0,30,0,8,0,40,115
2012-11-10,STATEN ISLAND,6,2012,11,10,2012-11-10,48,35,1025,7.9,2.0,14.0,20,54,41,0,999.9,0,0,0,0,1,1,0,1,1,26
2012-11-10,BRONX,6,2012,11,10,2012-11-10,48,35,1025,7.9,2.0,14.0,20,54,41,0,999.9,0,0,0,0,1,0,1,0,2,44
2012-12-02,QUEENS,7,2012,12,02,2012-12-02,44.3,41,1026.9,3.9,3.0,15.0,999.9,53.6,41,0.08,999.9,1,0,1,0,24,0,7,0,32,112
2012-12-02,BROOKLYN,7,2012,12,02,2012-12-02,44.3,41,1026.9,3.9,3.0,15.0,999.9,53.6,41,0.08,999.9,1,0,4,0,9,0,10,0,23,101
2012-12-02,MANHATTAN,7,2012,12,02,2012-12-02,44.3,41,1026.9,3.9,3.0,15.0,999.9,53.6,41,0.08,999.9,1,0,3,0,19,0,6,0,28,115
2012-12-02,BRONX,7,2012,12,02,2012-12-02,44.3,41,1026.9,3.9,3.0,15.0,999.9,53.6,41,0.08,999.9,1,0,1,0,12,0,3,0,16,40
2012-12-02,STATEN ISLAND,7,2012,12,02,2012-12-02,44.3,41,1026.9,3.9,3.0,15.0,999.9,53.6,41,0.08,999.9,1,0,0,0,2,0,1,0,3,18
2012-08-22,BROOKLYN,3,2012,08,22,2012-08-22,73.8,60.3,1019.6,9.8,1.7,8.0,999.9,80.1,61,0,999.9,0,0,6,1,26,0,7,0,39,119
2012-08-22,QUEENS,3,2012,08,22,2012-08-22,73.8,60.3,1019.6,9.8,1.7,8.0,999.9,80.1,61,0,999.9,0,0,7,0,39,0,7,0,53,122
2012-08-22,BRONX,3,2012,08,22,2012-08-22,73.8,60.3,1019.6,9.8,1.7,8.0,999.9,80.1,61,0,999.9,0,0,2,0,6,0,2,0,10,51
2012-08-22,MANHATTAN,3,2012,08,22,2012-08-22,73.8,60.3,1019.6,9.8,1.7,8.0,999.9,80.1,61,0,999.9,0,0,4,0,7,0,9,0,20,110
2012-08-22,STATEN ISLAND,3,2012,08,22,2012-08-22,73.8,60.3,1019.6,9.8,1.7,8.0,999.9,80.1,61,0,999.9,0,0,2,0,4,0,0,0,6,33
2012-07-08,BRONX,7,2012,07,08,2012-07-08,80.6,65.5,1010.1,8.5,3.1,8.0,15.9,90,70,0.59,999.9,0,0,1,0,12,0,2,0,15,52
2012-07-08,BROOKLYN,7,2012,07,08,2012-07-08,80.6,65.5,1010.1,8.5,3.1,8.0,15.9,90,70,0.59,999.9,0,0,4,0,28,1,6,1,38,127
2012-07-08,QUEENS,7,2012,07,08,2012-07-08,80.6,65.5,1010.1,8.5,3.1,8.0,15.9,90,70,0.59,999.9,0,0,1,0,39,0,3,0,43,110
2012-07-08,MANHATTAN,7,2012,07,08,2012-07-08,80.6,65.5,1010.1,8.5,3.1,8.0,15.9,90,70,0.59,999.9,0,0,4,0,5,0,3,0,12,73
2012-07-08,STATEN ISLAND,7,2012,07,08,2012-07-08,80.6,65.5,1010.1,8.5,3.1,8.0,15.9,90,70,0.59,999.9,0,0,0,0,3,0,0,0,3,23
2012-07-15,QUEENS,7,2012,07,15,2012-07-15,79.7,68.6,1018.3,9.1,2.8,13.0,999.9,87.1,70,0,999.9,0,0,1,0,31,0,5,0,37,101
2012-07-15,MANHATTAN,7,2012,07,15,2012-07-15,79.7,68.6,1018.3,9.1,2.8,13.0,999.9,87.1,70,0,999.9,0,0,1,0,14,0,2,0,17,112
2012-07-15,BRONX,7,2012,07,15,2012-07-15,79.7,68.6,1018.3,9.1,2.8,13.0,999.9,87.1,70,0,999.9,0,0,1,0,14,0,0,0,15,50
2012-07-15,BROOKLYN,7,2012,07,15,2012-07-15,79.7,68.6,1018.3,9.1,2.8,13.0,999.9,87.1,70,0,999.9,0,0,3,0,36,0,6,0,45,122
2012-07-15,STATEN ISLAND,7,2012,07,15,2012-07-15,79.7,68.6,1018.3,9.1,2.8,13.0,999.9,87.1,70,0,999.9,0,0,0,0,7,0,0,0,7,27
2012-09-30,QUEENS,7,2012,09,30,2012-09-30,60.5,52.5,1010,9.5,3.9,14.0,20,68,55.9,0.75,999.9,0,0,2,0,28,1,6,1,36,102
2012-09-30,MANHATTAN,7,2012,09,30,2012-09-30,60.5,52.5,1010,9.5,3.9,14.0,20,68,55.9,0.75,999.9,0,0,1,0,9,1,2,1,12,104
2012-09-30,BROOKLYN,7,2012,09,30,2012-09-30,60.5,52.5,1010,9.5,3.9,14.0,20,68,55.9,0.75,999.9,0,0,3,0,37,0,1,0,41,102
2012-09-30,BRONX,7,2012,09,30,2012-09-30,60.5,52.5,1010,9.5,3.9,14.0,20,68,55.9,0.75,999.9,0,0,0,0,19,0,4,0,23,40
2012-09-30,STATEN ISLAND,7,2012,09,30,2012-09-30,60.5,52.5,1010,9.5,3.9,14.0,20,68,55.9,0.75,999.9,0,0,0,0,5,0,1,0,6,34
2012-12-24,MANHATTAN,1,2012,12,24,2012-12-24,37,19.8,1016.1,10,3.0,12.0,22,42.1,28.9,0,999.9,0,0,2,0,8,0,6,0,16,77
2012-12-24,BROOKLYN,1,2012,12,24,2012-12-24,37,19.8,1016.1,10,3.0,12.0,22,42.1,28.9,0,999.9,0,0,2,0,39,0,12,0,53,127
2012-12-24,QUEENS,1,2012,12,24,2012-12-24,37,19.8,1016.1,10,3.0,12.0,22,42.1,28.9,0,999.9,0,0,1,1,20,0,8,0,29,128
2012-12-24,STATEN ISLAND,1,2012,12,24,2012-12-24,37,19.8,1016.1,10,3.0,12.0,22,42.1,28.9,0,999.9,0,0,0,0,7,0,2,0,9,35
2012-12-24,BRONX,1,2012,12,24,2012-12-24,37,19.8,1016.1,10,3.0,12.0,22,42.1,28.9,0,999.9,0,0,0,0,22,0,6,0,28,61
2012-07-29,MANHATTAN,7,2012,07,29,2012-07-29,71.7,66.1,1015.1,9.4,3.2,12.0,15.9,79,66.9,0.18,999.9,0,0,3,0,9,0,0,0,12,87
2012-07-29,BROOKLYN,7,2012,07,29,2012-07-29,71.7,66.1,1015.1,9.4,3.2,12.0,15.9,79,66.9,0.18,999.9,0,0,4,0,26,0,4,0,34,68
2012-07-29,BRONX,7,2012,07,29,2012-07-29,71.7,66.1,1015.1,9.4,3.2,12.0,15.9,79,66.9,0.18,999.9,0,0,0,0,6,0,1,0,7,45
2012-07-29,QUEENS,7,2012,07,29,2012-07-29,71.7,66.1,1015.1,9.4,3.2,12.0,15.9,79,66.9,0.18,999.9,0,0,2,0,15,0,5,0,22,92
2012-07-29,STATEN ISLAND,7,2012,07,29,2012-07-29,71.7,66.1,1015.1,9.4,3.2,12.0,15.9,79,66.9,0.18,999.9,0,0,0,0,12,0,1,0,13,29
2012-11-22,QUEENS,4,2012,11,22,2012-11-22,47.3,36.2,1023.4,10,3.4,15.9,999.9,54,42.1,0,999.9,0,0,2,1,20,0,5,0,27,103
2012-11-22,STATEN ISLAND,4,2012,11,22,2012-11-22,47.3,36.2,1023.4,10,3.4,15.9,999.9,54,42.1,0,999.9,0,0,0,0,9,0,2,0,11,28
2012-11-22,BRONX,4,2012,11,22,2012-11-22,47.3,36.2,1023.4,10,3.4,15.9,999.9,54,42.1,0,999.9,0,0,0,0,14,0,4,0,18,48
2012-11-22,MANHATTAN,4,2012,11,22,2012-11-22,47.3,36.2,1023.4,10,3.4,15.9,999.9,54,42.1,0,999.9,0,0,0,0,10,0,2,0,12,62
2012-11-22,BROOKLYN,4,2012,11,22,2012-11-22,47.3,36.2,1023.4,10,3.4,15.9,999.9,54,42.1,0,999.9,0,0,2,0,18,0,2,0,22,88
2012-08-19,QUEENS,7,2012,08,19,2012-08-19,68.7,55,1014.2,10,1.3,12.0,999.9,75,62.1,0.23,999.9,0,0,2,0,28,0,9,0,39,110
2012-08-19,BROOKLYN,7,2012,08,19,2012-08-19,68.7,55,1014.2,10,1.3,12.0,999.9,75,62.1,0.23,999.9,0,0,6,0,31,0,4,0,41,113
2012-08-19,MANHATTAN,7,2012,08,19,2012-08-19,68.7,55,1014.2,10,1.3,12.0,999.9,75,62.1,0.23,999.9,0,0,1,0,17,0,11,0,29,98
2012-08-19,STATEN ISLAND,7,2012,08,19,2012-08-19,68.7,55,1014.2,10,1.3,12.0,999.9,75,62.1,0.23,999.9,0,0,0,0,7,0,0,0,7,27
2012-08-19,BRONX,7,2012,08,19,2012-08-19,68.7,55,1014.2,10,1.3,12.0,999.9,75,62.1,0.23,999.9,0,0,1,0,11,0,5,0,17,56
2012-10-21,MANHATTAN,7,2012,10,21,2012-10-21,56.5,39,1012.9,10,5.0,18.1,23.9,64,48.9,0,999.9,0,0,0,0,16,0,3,0,19,75
2012-10-21,BROOKLYN,7,2012,10,21,2012-10-21,56.5,39,1012.9,10,5.0,18.1,23.9,64,48.9,0,999.9,0,0,2,0,21,0,9,0,34,99
2012-10-21,BRONX,7,2012,10,21,2012-10-21,56.5,39,1012.9,10,5.0,18.1,23.9,64,48.9,0,999.9,0,0,0,0,16,0,2,0,18,55
2012-10-21,QUEENS,7,2012,10,21,2012-10-21,56.5,39,1012.9,10,5.0,18.1,23.9,64,48.9,0,999.9,0,0,2,0,36,0,5,0,43,110
2012-10-21,STATEN ISLAND,7,2012,10,21,2012-10-21,56.5,39,1012.9,10,5.0,18.1,23.9,64,48.9,0,999.9,0,0,0,0,2,0,1,0,3,17
2012-11-02,QUEENS,5,2012,11,02,2012-11-02,48.2,36,1003.4,10,5.2,13.0,25.1,53.6,46,0,999.9,0,0,6,0,23,1,5,1,34,93
2012-11-02,MANHATTAN,5,2012,11,02,2012-11-02,48.2,36,1003.4,10,5.2,13.0,25.1,53.6,46,0,999.9,0,0,1,0,3,0,5,0,9,66
2012-11-02,BROOKLYN,5,2012,11,02,2012-11-02,48.2,36,1003.4,10,5.2,13.0,25.1,53.6,46,0,999.9,0,0,3,0,5,0,8,0,16,80
2012-11-02,STATEN ISLAND,5,2012,11,02,2012-11-02,48.2,36,1003.4,10,5.2,13.0,25.1,53.6,46,0,999.9,0,0,0,0,1,0,3,0,4,18
2012-11-02,BRONX,5,2012,11,02,2012-11-02,48.2,36,1003.4,10,5.2,13.0,25.1,53.6,46,0,999.9,0,0,1,0,5,0,1,0,7,37
2012-12-29,BROOKLYN,6,2012,12,29,2012-12-29,32.5,26.2,1013.1,7.8,5.3,21.0,28,44.6,24.8,0,999.9,1,0,1,0,19,0,17,0,37,123
2012-12-29,QUEENS,6,2012,12,29,2012-12-29,32.5,26.2,1013.1,7.8,5.3,21.0,28,44.6,24.8,0,999.9,1,0,0,0,24,0,15,0,39,103
2012-12-29,STATEN ISLAND,6,2012,12,29,2012-12-29,32.5,26.2,1013.1,7.8,5.3,21.0,28,44.6,24.8,0,999.9,1,0,0,1,5,0,1,0,6,32
2012-12-29,MANHATTAN,6,2012,12,29,2012-12-29,32.5,26.2,1013.1,7.8,5.3,21.0,28,44.6,24.8,0,999.9,1,0,1,0,6,0,14,0,21,84
2012-12-29,BRONX,6,2012,12,29,2012-12-29,32.5,26.2,1013.1,7.8,5.3,21.0,28,44.6,24.8,0,999.9,1,0,1,0,7,1,5,1,13,45
2012-11-18,QUEENS,7,2012,11,18,2012-11-18,43.2,31,1037.2,9.8,5.5,14.0,21,48.9,34,0,999.9,0,0,2,1,21,0,8,0,31,115
2012-11-18,BROOKLYN,7,2012,11,18,2012-11-18,43.2,31,1037.2,9.8,5.5,14.0,21,48.9,34,0,999.9,0,0,2,0,19,0,4,0,25,122
2012-11-18,MANHATTAN,7,2012,11,18,2012-11-18,43.2,31,1037.2,9.8,5.5,14.0,21,48.9,34,0,999.9,0,0,0,0,16,0,3,0,19,80
2012-11-18,STATEN ISLAND,7,2012,11,18,2012-11-18,43.2,31,1037.2,9.8,5.5,14.0,21,48.9,34,0,999.9,0,0,0,0,11,0,0,0,11,19
2012-11-18,BRONX,7,2012,11,18,2012-11-18,43.2,31,1037.2,9.8,5.5,14.0,21,48.9,34,0,999.9,0,0,0,0,9,0,7,0,16,39
2012-11-05,BRONX,1,2012,11,05,2012-11-05,42.3,27.3,1016.3,10,5.5,19.0,23.9,48.2,37.9,0,999.9,0,0,2,0,9,0,3,0,14,53
2012-11-05,BROOKLYN,1,2012,11,05,2012-11-05,42.3,27.3,1016.3,10,5.5,19.0,23.9,48.2,37.9,0,999.9,0,0,4,0,23,0,16,0,43,135
2012-11-05,STATEN ISLAND,1,2012,11,05,2012-11-05,42.3,27.3,1016.3,10,5.5,19.0,23.9,48.2,37.9,0,999.9,0,0,0,0,8,0,0,0,8,25
2012-11-05,MANHATTAN,1,2012,11,05,2012-11-05,42.3,27.3,1016.3,10,5.5,19.0,23.9,48.2,37.9,0,999.9,0,0,2,0,8,0,3,0,13,85
2012-11-05,QUEENS,1,2012,11,05,2012-11-05,42.3,27.3,1016.3,10,5.5,19.0,23.9,48.2,37.9,0,999.9,0,0,2,0,24,0,4,0,30,106
2012-11-01,QUEENS,4,2012,11,01,2012-11-01,47.7,37.4,1001.8,10,6.0,19.0,23.9,57.2,43,0.04,999.9,0,0,2,0,25,0,6,0,33,115
2012-11-01,BROOKLYN,4,2012,11,01,2012-11-01,47.7,37.4,1001.8,10,6.0,19.0,23.9,57.2,43,0.04,999.9,0,0,11,0,20,0,3,0,34,121
2012-11-01,MANHATTAN,4,2012,11,01,2012-11-01,47.7,37.4,1001.8,10,6.0,19.0,23.9,57.2,43,0.04,999.9,0,0,5,0,17,0,7,0,29,72
2012-11-01,BRONX,4,2012,11,01,2012-11-01,47.7,37.4,1001.8,10,6.0,19.0,23.9,57.2,43,0.04,999.9,0,0,0,0,2,0,1,0,3,47
2012-11-01,STATEN ISLAND,4,2012,11,01,2012-11-01,47.7,37.4,1001.8,10,6.0,19.0,23.9,57.2,43,0.04,999.9,0,0,0,1,4,0,1,0,5,20
2012-11-04,MANHATTAN,7,2012,11,04,2012-11-04,43.2,29.6,1014.1,10,6.1,15.0,22,51.8,39,0,999.9,0,0,2,0,16,0,1,0,19,67
2012-11-04,QUEENS,7,2012,11,04,2012-11-04,43.2,29.6,1014.1,10,6.1,15.0,22,51.8,39,0,999.9,0,0,3,0,21,0,4,0,28,82
2012-11-04,BROOKLYN,7,2012,11,04,2012-11-04,43.2,29.6,1014.1,10,6.1,15.0,22,51.8,39,0,999.9,0,0,0,0,6,0,9,0,15,85
2012-11-04,STATEN ISLAND,7,2012,11,04,2012-11-04,43.2,29.6,1014.1,10,6.1,15.0,22,51.8,39,0,999.9,0,0,1,0,4,0,4,0,9,12
2012-11-04,BRONX,7,2012,11,04,2012-11-04,43.2,29.6,1014.1,10,6.1,15.0,22,51.8,39,0,999.9,0,0,0,0,8,0,2,0,10,41
2012-09-23,BRONX,7,2012,09,23,2012-09-23,63.8,50.3,1015.4,9,6.4,12.0,15.9,72,55.4,0.22,999.9,0,0,0,0,11,0,4,0,15,47
2012-09-23,MANHATTAN,7,2012,09,23,2012-09-23,63.8,50.3,1015.4,9,6.4,12.0,15.9,72,55.4,0.22,999.9,0,0,1,0,12,0,3,0,16,104
2012-09-23,QUEENS,7,2012,09,23,2012-09-23,63.8,50.3,1015.4,9,6.4,12.0,15.9,72,55.4,0.22,999.9,0,0,2,0,26,0,7,0,35,113
2012-09-23,STATEN ISLAND,7,2012,09,23,2012-09-23,63.8,50.3,1015.4,9,6.4,12.0,15.9,72,55.4,0.22,999.9,0,0,0,0,11,0,0,0,11,27
2012-09-23,BROOKLYN,7,2012,09,23,2012-09-23,63.8,50.3,1015.4,9,6.4,12.0,15.9,72,55.4,0.22,999.9,0,0,8,0,27,0,13,0,48,109
2012-12-16,BROOKLYN,7,2012,12,16,2012-12-16,44.5,37.8,1019.8,7.5,6.5,19.0,27,46.9,30.2,0,999.9,0,0,3,2,28,1,15,1,46,115
2012-12-16,BRONX,7,2012,12,16,2012-12-16,44.5,37.8,1019.8,7.5,6.5,19.0,27,46.9,30.2,0,999.9,0,0,0,0,14,0,4,0,18,48
2012-12-16,MANHATTAN,7,2012,12,16,2012-12-16,44.5,37.8,1019.8,7.5,6.5,19.0,27,46.9,30.2,0,999.9,0,0,1,0,21,0,12,0,34,97
